State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Iowa,IA,2011,United Ways of IA,29329.2,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Sarah Ramsey,,,,,,,,
Iowa,IA,2011,United Transportation Union,0.0,Patrick Hendricks,,,,,,,,,,,
Iowa,IA,2011,United States Cellular,2000.0,Crawford Quilty & Mauro:,Nick Mauro,Gerald Crawford,,,,,,,,,
Iowa,IA,2011,United Professionals/UE,5000.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2011,"United Healthcare Services, Inc.",35478.33,PRI/NC Consulting,Ned Chiodo,Frank Chiodo,Scott Newhard,Capitol Consulting,Karen Sisson,Brendan Hostetler,,,,,
Iowa,IA,2011,Union Pacific Railroad,30000.0,Hultman Company,,,,,,,,,,,
Iowa,IA,2011,U.A.W.,0.0,Andrea M. Rivera,Tony Good,,,,,,,,,,
Iowa,IA,2011,"Tyson Foods, Inc.",25219.41,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2011,Tyco International,15000.0,Wasker Law Firm,William J Wimmer,Craig R Schoenfeld,,,,,,,,,
Iowa,IA,2011,Trilogy Investments of Iowa LLC,0.0,No lobbyist activity,,,,,,,,,,,
Iowa,IA,2011,Trees Forever,1000.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2011,Trans IA,5000.0,R. Scott Weiser,Daniel R. Weiser,,,,,,,,,,
Iowa,IA,2011,Travel Federation of IA,1656.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2011,Town Financial,0.0,Jim Carney,George Appleby,Jennifer Tyler,,,,,,,,,
Iowa,IA,2011,"TMS Management Group, Inc",12645.95,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2011,TIAA-CREF/Financial Services for the Greater Good,43999.98,Fitzgerald Joyce and associate,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,
Iowa,IA,2011,TIAA-CREF/Financial Services for the Greater Good,40833.32,"Fitzgerald, Joyce & Associates",Jerry Fitzgerald,Maggie Fitzgerald,Mark Joyce,,,,,,,,
Iowa,IA,2011,The Rasmussen Group,25000.0,NC Consulting,,,,,,,,,,,
Iowa,IA,2011,The Nature Conservancy,3151.5,"Avenson, Oakley & Cope",100% by Brice Oakley,,,,,,,,,,
Iowa,IA,2011,The Innocence Project of IA,0.0,Dawone Robinson,,,,,,,,,,,
Iowa,IA,2011,The First Tee Foundation of Greater Des Moines,0.0,F. Thornton (Richard Thornton),,,,,,,,,,,
Iowa,IA,2011,The Family Leader,24259.99,Danny Carroll,,,,,,,,,,,
Iowa,IA,2011,The Family Leader,1446.84,Chuck Hurley,,,,,,,,,,,
Iowa,IA,2011,The Capitol Group,0.0,James Obradovich,Lyle Krewson,,,,,,,,,,
Iowa,IA,2011,Technology Assn. of IA,22500.0,Fitzgerald Joyce and associate,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,
Iowa,IA,2011,TEC Industries LLC,0.0,Ed Failor,,,,,,,,,,,
Iowa,IA,2011,Teamsters Local 90,50.0,Pat Navin,,,,,,,,,,,
Iowa,IA,2011,Team IA,20000.0,David Adelman,,,,,,,,,,,
Iowa,IA,2011,Tanworld,2500.0,"Matt Eide, Inc. (d/b/a Eide &",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2011,Tanager Place,10000.0,Sandra Jaques,,,,,,,,,,,
Iowa,IA,2011,Takeda Pharmaceuticals America,3872.7,Marilyn Vetter,Joe Summers,,,,,,,,,,
Iowa,IA,2011,"SynGest, Inc.",0.0,L&L Murphy Consulting,Larry Murphy,,,,,,,,,,
Iowa,IA,2011,Syngenta Crop Protection,20000.0,Brown Winick,Steven Schoenebaum,,,,,,,,,,
Iowa,IA,2011,"Susan G. Komen Breast Cancer Foundation, Des Moines Affiliate",16000.0,Feltner and Heller,Paula Feltner,Michael Heller,,,,,,,,,
Iowa,IA,2011,Summitt Farms,10000.0,F. Thornton (Richard),,,,,,,,,,,
Iowa,IA,2011,Storm Lake Citizens For Save the Lake,10000.0,Charles W. Hutchins & Assoc.,Susan Cameron,Jennifer Kingland,,,,,,,,,
Iowa,IA,2011,Steven Schoenebaum-Personal Interest,0.0,Steven Schoenebaum,,,,,,,,,,,
Iowa,IA,2011,Steve Kruse Kennells,10000.0,David Scott,,,,,,,,,,,
Iowa,IA,2011,State Public Policy Group,0.0,Jennifer Furler,Arlinda McKeen,Jerry Addy,Tom Slater,,,,,,,,
Iowa,IA,2011,State Public Defender's Office,0,Mark C. Smith,,,,,,,,,,,
Iowa,IA,2011,State Police Officers Council,27040.0,Policy Works,John Cacciatore,Justin Hupfer,,,,,,,,,
Iowa,IA,2011,State Historic Tax Credit Coalition,0.0,David Adelman,,,,,,,,,,,
Iowa,IA,2011,State Farm Insurance,29500.0,craig walter,,,,,,,,,,,
Iowa,IA,2011,State Council/Vietnam Veterans of America,0.0,R. Bruce Beeston,,,,,,,,,,,
Iowa,IA,2011,SSAB (f/k/a IPSCO Steel),6000.0,"Carney & Appleby, PLC",James Carney - Lobbyist,George Appleby - Lobbyist,Jenny Tyler - Lobbyist,,,,,,,,
Iowa,IA,2011,"Springleaf Financial Services, Inc.",2875.0,Iowa Consumer Credit Coalition,"(Carney and Appleby, PLC)",Jim Carney,George Appleby,Jennifer Tyler,,,,,,,
Iowa,IA,2011,Southeastern Community College,1964.3,Beverly Simone,,,,,,,,,,,
Iowa,IA,2011,South Western Community College (SWCC),7500.0,Fitzgerald Joyce and associate,Mark Joyce,Maggie Fitzgerald,Jerry Fitzgerald,,,,,,,,
Iowa,IA,2011,South Western Community College (SWCC),7500.0,Consulting & Marketing Assoc.,"including Jerry Fitzgerald,","Maggie Fitzgerald, & Mark",Joyce,Tom Lesan,Barb Crittenden,Matt Thompson,,,,,
Iowa,IA,2011,South Central Iowa Federation of Labor AFL-CIO,0.0,Mark Cooper,,,,,,,,,,,
Iowa,IA,2011,Somos Republicans,0.0,"Robert T. Quasius, Sr.",,,,,,,,,,,
Iowa,IA,2011,Society of Land Surveyors of IA,14000.0,David Scott,,,,,,,,,,,
Iowa,IA,2011,"Smithfield Foods, Inc.",31000.0,Brown Winick,Steven Schoenebaum,Marc Beltrame,Adam Gregg,,,,,,,,
Iowa,IA,2011,Smart Growth Coalition,12000.0,David Adelman,,,,,,,,,,,
Iowa,IA,2011,Sixth Judicial District Dept. of Correctional Services,0.0,gary.hinzman@iowa.gov,brucevandersanden@iowa.gov,,,,,,,,,,
Iowa,IA,2011,Siouxland Chamber of Commerce,16454.36,Deborah V Durham,Barbara Sloniker,,,,,,,,,,
Iowa,IA,2011,Sheet Metal Contractors of IA,11000.0,David Adelman,,,,,,,,,,,
Iowa,IA,2011,Scientific Games Corp.,122939.85,Crawford Quilty Law Firm,Gerald Crawford,Nick Mauro,"Brown, Winick, Graves, Gross,",Marc Beltrame,Adam Gregg,,,,,,
Iowa,IA,2011,School Administrators of IA,0.0,Bonnie Boothroy,,,,,,,,,,,
Iowa,IA,2011,School Administrators of IA,2559.9,Matt Carver,,,,,,,,,,,
Iowa,IA,2011,School Administrators of IA,49551.03,Ben Norman,,,,,,,,,,,
Iowa,IA,2011,School Administrators of IA,5023.02,Gaylord Tryon,,,,,,,,,,,
Iowa,IA,2011,School Administrators of IA,8167.34,Daniel Smith,,,,,,,,,,,
Iowa,IA,2011,Satellite Broadcasting and Communications Assn.,0.0,Craig Schoenfeld,Willliam Wimmer,,,,,,,,,,
Iowa,IA,2011,Sanofi-Aventis,13080.0,Russell Sobotta,,,,,,,,,,,
Iowa,IA,2011,Sac & Fox Tribe of the Mississippi in IA,144000.0,ThomasJochum,,,,,,,,,,,
Iowa,IA,2011,Rural IA. Independent Telephone Assn.,43724.0,Judy K Krewson,,,,,,,,,,,
Iowa,IA,2011,"Ruan, Inc.",0.0,Adam Gregg,,,,,,,,,,,
Iowa,IA,2011,Ruan Center Corp.,5000.0,Marc Beltrame,,,,,,,,,,,
Iowa,IA,2011,Ruan Center Corp.,1868.0,Adma Gregg,,,,,,,,,,,
Iowa,IA,2011,"Rockwell Collins, Inc.",44016.51,Thomas R. Hobson,,,,,,,,,,,
Iowa,IA,2011,Roche Diagnostics Corporation,0.0,Joyce Irwin,,,,,,,,,,,
Iowa,IA,2011,Road Sprinkler Fitters Local 669 U.A.,0.0,bernard murphy,,,,,,,,,,,
Iowa,IA,2011,Riverside Casino And Golf Resort,70000.0,NC Consulting,,,,,,,,,,,
Iowa,IA,2011,Riverside Casino And Golf Resort,35000.0,PR/INC,Frank Chido,Ned Chido,Scott Newhard,Larry Pope,,,,,,,
Iowa,IA,2011,Richard Thornton,0.0,F. Thornton (Richard Thornton),,,,,,,,,,,
Iowa,IA,2011,Renewable Energy Group (REG),30800.0,Scott Hedderich,,,,,,,,,,,
Iowa,IA,2011,Reed Elsevier Inc.,44845.43,Carney & Appleby,Jim Carney,George Appleby,Jennifer Tyler,,,,,,,,
Iowa,IA,2011,RedSpeed IA,0.0,Fitzgerald Joyce and assoc,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,
Iowa,IA,2011,"Redflex Traffic Systems, Inc.",12000.0,Brown and Winick,,,,,,,,,,,
Iowa,IA,2011,Redemption Centers of IA,0.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2011,Rebuild IA Office,35000.0,Susan Judkins Josten,Emily Shields,,,,,,,,,,
Iowa,IA,2011,Rebuild IA Coalition,0.0,Chad Kleppe,Scott Norvell,,,,,,,,,,
Iowa,IA,2011,Reach Out and Read - IA,3000.0,David Adelman,,,,,,,,,,,
Iowa,IA,2011,Rathbun Regional Water Assn.,9000.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2011,RAI Service Co.,48249.96,Charles W. Hutchins & Assoc.,(Susan Cameron &,Jennifer Kingland),Wasker Dorr Wimmer &,Marcouill,(Craig Schoenfeld &,William Wimmer),,,,,
Iowa,IA,2011,Raccoon River Watershed Assn.,0.0,mike delaney,,,,,,,,,,,
Iowa,IA,2011,Qwest,83722.74,Michael Sadler,"Avenson, Oakley, Cope",Don Avenson,Brice Oakley,Tom Cope,Charles Hutchinsons & Assoc,Susan Cameron,Jennifer Kingland,,,,
Iowa,IA,2011,Purdue Pharma LP,0.0,Chet Steckler,,,,,,,,,,,
Iowa,IA,2011,Public Employment Relations Board (PERB),0,James Riordan,,,,,,,,,,,
Iowa,IA,2011,Property Casualty Insurers Assn. of America (PCI),30996.0,Capitol Edge,,,,,,,,,,,
Iowa,IA,2011,Property Assessment Appeal Board,0.0,Jessica Braunschweig-Norris,Curtis Swain,,,,,,,,,,
Iowa,IA,2011,"Professional Solutions Insurance Services, Inc.",1912.5,Michael Whitmer,Rod Warren,Jacquie Anderson,,,,,,,,,
Iowa,IA,2011,Professional Solutions Insurance Company,6912.5,Michael Whitmer,Rod Warren,Jacquie Anderson,Craig Walter,,,,,,,,
Iowa,IA,2011,Professional Licensing Bureau,0.0,None,,,,,,,,,,,
Iowa,IA,2011,Professional Educators of IA,0,Jim Hawkins,Greg Baker,Jodie Nation,,,,,,,,,
Iowa,IA,2011,Professional Developers of IA (PDI),8505.8,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2011,Printing Industry Midwest,0.0,David Radziej,,,,,,,,,,,
Iowa,IA,2011,Printing Industries of the Midwest,0.0,"Carney & Appleby, P.L.C.",Dick Clark,,,,,,,,,,
Iowa,IA,2011,Principiant Hotel Co.,290.0,Thomas Stanberry,,,,,,,,,,,
Iowa,IA,2011,Principal Financial Group,99200.0,Matthew Ahmann,Karen Hanson,Merle Pederson,Georgia Van Gundy,,,,,,,,
Iowa,IA,2011,Prevent Child Abuse IA,1255.0,Stephen Scott,,,,,,,,,,,
Iowa,IA,2011,Prevent Blindness IA,8500.0,Advocacy Strategies,Threase Harms,Jennifer Schulte,Kyle Frette,Kent Hartwig,,,,,,,
Iowa,IA,2011,Prairie Meadows Racetrack and Casino,75000.0,"Skinner & Paschke, PLLC",Troy Skinner,Kellie Paschke,Lynette Rasmussen,,,,,,,,
Iowa,IA,2011,Polk County Medical Society,12000.0,"PolicyWorks, Inc.",John Cacciatore,"Justin Hupfer, J.D.",,,,,,,,,
Iowa,IA,2011,Polk County Housing Trust Fund,5000.0,Libby Jacobs,,,,,,,,,,,
Iowa,IA,2011,"Polk County Health Services, Inc.",0.0,Lynn Ferrell,,,,,,,,,,,
Iowa,IA,2011,Polk County - Board of Supervisors,22500.0,Amy Campbell,,,,,,,,,,,
Iowa,IA,2011,Polk County - Board of Supervisors,22500.0,"Capitol Consultants, Inc",Brian E. Johnson,Jamie Cashman,JoAnn Johnson *2010 only,,,,,,,,
Iowa,IA,2011,Plumbers and Steam Fitters Local 33,15000.0,"Fey & Gomez, Inc.",,,,,,,,,,,
Iowa,IA,2011,"Plasma Power, LLC",0.0,BrownWinick Law Firm,Marc Beltrame,Adam Gregg,,,,,,,,,
Iowa,IA,2011,Planned Parenthood of the Heartland,24865.0,Kyle Carlson,Amanda Kimber Kelinson,,,,,,,,,,
Iowa,IA,2011,Pilot Travel Centers,4000.0,Brick Gentry Law Firm,Robert L Rafferty,,,,,,,,,,
Iowa,IA,2011,Phoenix Recycling,6000.0,"Matt Eide, Inc. (d/b/a Eide &",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2011,"Pheasants Forever, Inc., and Affiliate Councils & Chapters",161.53,James Wooley,John Linquist,,,,,,,,,,
Iowa,IA,2011,Pharmaceutical Research and Manufacturers of America (PhRMA),61756.3,Linda Carroll-Shern,Cal Hultman,,,,,,,,,,
Iowa,IA,2011,PFLAG,0.0,Sandy Vopalka,,,,,,,,,,,
Iowa,IA,2011,Pfizer Inc. c/o Nielsen Merksamer et al,98800.0,Julie Idelkope,"Advocacy Strategies, LLC",Jennifer Schulte,Kyle Frette,Kent Hartwig,Threase Harms,,,,,,
Iowa,IA,2011,Pew Charitable Trusts,23358.96,Stephanie Rubin,Ingrid Stegemoeller,PolicyWorks,John Cacciatore,Justin Hupfer,,,,,,,
Iowa,IA,2011,Petroleum Marketers Management Insurance Company (PMMIC),10000.0,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2011,Petroleum Marketers and Convenience Stores of IA,105000.0,"Skinner & Paschke, PLLC",Mona Bond,Dawn Carlson,,,,,,,,,
Iowa,IA,2011,Personal Interest (Karla Fultz McHenry),0.0,Karla Fultz McHenry,,,,,,,,,,,
Iowa,IA,2011,Personal Interest (George Bates),0.0,George Bates,,,,,,,,,,,
Iowa,IA,2011,Personal Interest (Cynthia Turkle),0.0,Cynthia Turkle,,,,,,,,,,,
Iowa,IA,2011,Personal Interest (Craig Patterson),0.0,Craig Patterson,,,,,,,,,,,
Iowa,IA,2011,"Penn National Gaming, Inc.",48000.0,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2011,"Peninsula Gaming, L.L.C.",0.0,Curtis E. Beason,,,,,,,,,,,
Iowa,IA,2011,Pella Corporation,15000.0,Myron R. Linn,,,,,,,,,,,
Iowa,IA,2011,Patterson Law Firm LLP,0.0,Fred Haskins,,,,,,,,,,,
Iowa,IA,2011,Patriot Outreach,0.0,None,,,,,,,,,,,
Iowa,IA,2011,Palmer College of Chiropractic,24000.0,Cal Hultman,Mary Hultman,Mike Triplett,,,,,,,,,
Iowa,IA,2011,Pacific Battleship Center,0.0,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2011,Outdoor Advertisers Assn. of IA,12000.0,Capitol Edge,Mike St. Clair,Thomas Fey,,,,,,,,,
Iowa,IA,2011,Outcomes Pharmaceutical Health Care,54690.0,Karen Sisson,Molly Dolan,,,,,,,,,,
Iowa,IA,2011,Outcomes Pharmaceutical Health Care,54684.0,Karen Sisson,Molly Dolan,,,,,,,,,,
Iowa,IA,2011,Orchard Place,15483.75,"Avenson, Oakley & Cope",,,,,,,,,,,
Iowa,IA,2011,"Optimae Life Services, Inc.",20000.0,Brown Winick,Adam Greg,Marc Beltrame,,,,,,,,,
Iowa,IA,2011,One IA,66500.0,Troy Price,Tom Jochum,Sandra Jaques,,,,,,,,,
Iowa,IA,2011,"Ombudsman, State of IA/Citizens' Aide",4574.0,Ruth H. Cooperrider,,,,,,,,,,,
Iowa,IA,2011,Okoboji Tourism Committee,3750.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2011,Office of Polk County Treasurer,9019.1,Ben Lacey,,,,,,,,,,,
Iowa,IA,2011,"Office of Mayor Newton, IA",0.0,none,,,,,,,,,,,
Iowa,IA,2011,Office of Energy Independence,0.0,Robert Grayson,Roya Stanley,,,,,,,,,,
Iowa,IA,2011,Office of Consumer Advocate,0,Office of Consumer Advocate,Mark R. Schuling,Jennifer Easler,Ronald C. Polle,,,,,,,,
Iowa,IA,2011,NPI,1000.0,Carney and Appleby PLC,George Appleby,Jim Carney,Jennifer Tyler,,,,,,,,
Iowa,IA,2011,Novartis Pharmaceuticals Corporation,0.0,Vaun Olhausen,,,,,,,,,,,
Iowa,IA,2011,Northwest Iowa Community College,0.0,William Giddings,Jan Snyder,,,,,,,,,,
Iowa,IA,2011,Northern Natural Gas,0.0,Craig Walter,,,,,,,,,,,
Iowa,IA,2011,Northeast IA Community College,2100.0,Penelope H. Wills,Tracy Kruse,,,,,,,,,,
Iowa,IA,2011,North IA Area Community College,23820.0,Debra Derr,Michele Appelgate,IACCT (for AvensonOakley&Cope),,,,,,,,,
Iowa,IA,2011,North Central States Regional Council of Carpenters,28500.0,Patrick M. Nilsen,,,,,,,,,,,
Iowa,IA,2011,North Americas Corridor Coalition,3000.0,"Wasker, Dorr, Wimmer & Marcoui",Craig Schoenfeld,,,,,,,,,,
Iowa,IA,2011,NextEra Energy,27875.38,"Capitol Consultants, Inc",Brian E. Johnson,Jamie Cashman,JoAnn Johnson *2010 only,,,,,,,,
Iowa,IA,2011,Network of IA Christian Home Educators,2000.0,William Gustoff,Eric Goranson,,,,,,,,,,
Iowa,IA,2011,Network Against Human Trafficking,0.0,Alejandro Orozco,,,,,,,,,,,
Iowa,IA,2011,NECA - IA (NEC),16250.0,"Capitol Consultants, Inc",Brian E. Johnson,Jamie Cashman,JoAnn Johnson *2010 only,,,,,,,,
Iowa,IA,2011,"NCMIC Insurance Services, Inc.",6912.5,Michael Whitmer,Rod Warren,Jacquie Anderson,Craig Walter,,,,,,,,
Iowa,IA,2011,NCMIC Insurance Company,1912.5,Michael Whitmer,Rod Warren,Jacquie Anderson,,,,,,,,,
Iowa,IA,2011,"NCCI, Inc.",0.0,Roy Wood,,,,,,,,,,,
Iowa,IA,2011,Nationwide Mutual Ins. Co.,11937.5,"Brown Winick Graves, Gross",Adam Gregg,Marc Beltrame,Kay Godfredsen,,,,,,,,
Iowa,IA,2011,Nationwide Agribusiness,19437.5,"Brown Winick Graves, Gross",Adam Gregg,Marc Beltrame,Kay Godfredsen,,,,,,,,
Iowa,IA,2011,National Tobacco Company LP,17500.0,Fitzgerald Joyce and associate,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,
Iowa,IA,2011,National Safety Council,8750.0,R. Scott Weiser,Daniel R. Weiser,,,,,,,,,,
Iowa,IA,2011,National Rifle Assn. of America,0.0,Robert Fowler,,,,,,,,,,,
Iowa,IA,2011,National Rifle Assn. of America,60363.32,Christopher Rager,Christopher Cox,,,,,,,,,,
Iowa,IA,2011,National Popular Vote,45000.0,David Adelman,Frank Chiodo,,,,,,,,,,
Iowa,IA,2011,National Fire Sprinkler Assn.,0.0,No lobbysist activity,,,,,,,,,,,
Iowa,IA,2011,National Federation of Independent Business (NFIB /IA),20000.0,Kristin Kunert,,,,,,,,,,,
Iowa,IA,2011,National Career Assessment Services,0.0,L&L Murphy Consulting,Larry Murphy,,,,,,,,,,
Iowa,IA,2011,"National Assn. of Social Workers, IA. Chapter",7215.0,Lyle Krewson,Kelli Soyer,,,,,,,,,,
Iowa,IA,2011,"National Assn. of Professional Surplus Lines Offices, Ltd.",3000.0,Patterson Law Firm,Fred Haskins,,,,,,,,,,
Iowa,IA,2011,National Assn. of Insurance and Financial Advisors-IA,15707.52,R. Scott Weiser,Daniel R. Weiser,,,,,,,,,,
Iowa,IA,2011,National Alliance on Mental Illness,2500.0,James Obradovich,,,,,,,,,,,
