State,Year,Name,Active,Industry,Number of Lobbyists
SOUTH CAROLINA,2006,AMERICAN INTERNATIONAL GRP INC,yes,,1
SOUTH CAROLINA,2006,AMERICAN LUNG ASSN OF SC,no,,2
SOUTH CAROLINA,2006,AMERICAN RESORT DEVELOPMENT ASSOCIATION,yes,LODGING & TOURISM,3
SOUTH CAROLINA,2006,AMERICAS HEALTH INSURANCE PLANS,yes,INSURANCE,2
SOUTH CAROLINA,2006,AMYLIN PHARMACEUTICALS,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
SOUTH CAROLINA,2006,ANHEUSER-BUSCH,yes,"BEER, WINE & LIQUOR",5
SOUTH CAROLINA,2006,APPLIED TECHNOLOGY & MNGT INC,no,,1
SOUTH CAROLINA,2006,ARTS PARTNERSHIP OF GREATER SPARTANBURG,no,,4
SOUTH CAROLINA,2006,ASSN OF SC CLAIMANTS ATTYS,no,,8
SOUTH CAROLINA,2006,ASSN OF SC LIFE INS CO,no,,1
SOUTH CAROLINA,2006,ASSN OF SURGICAL TECHNOLOGIST,no,,1
SOUTH CAROLINA,2006,ASSOCIATED MARINE INSTITUTES,no,,1
SOUTH CAROLINA,2006,ASSOCIATION FOR HOME & HOSPICE CARE OF NORTH CAROLINA,yes,HEALTH SERVICES,4
SOUTH CAROLINA,2006,ASSOCIATION OF PERI-OPERATIVE REGISTERED NURSES,no,,2
SOUTH CAROLINA,2006,ASSURANT SOLUTION (F / K / A) ASSURANT GRP,no,,3
SOUTH CAROLINA,2006,ASTRAZENECA,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
SOUTH CAROLINA,2006,AT&T,yes,TELECOM SERVICES & EQUIPMENT,10
SOUTH CAROLINA,2006,ATLANTIC BEACH,no,,2
SOUTH CAROLINA,2006,BANK OF AMERICA,yes,COMMERCIAL BANKS,2
SOUTH CAROLINA,2006,BANKERS FIDELITY LIFE INSURANCE CO,yes,INSURANCE,1
SOUTH CAROLINA,2006,BASF CATALYSTS LLC,no,,1
SOUTH CAROLINA,2006,BAXTER HEALTHCARE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,4
SOUTH CAROLINA,2006,BAYADA NURSES INC,no,,1
SOUTH CAROLINA,2006,BAYER AG,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
SOUTH CAROLINA,2006,BEARINGPOINT,no,,2
SOUTH CAROLINA,2006,BEHAVIORAL HEALTH SERVICES ASSOCIATION OF SOUTH CAROLINA,yes,HEALTH SERVICES,3
SOUTH CAROLINA,2006,BEN ARNOLD-SUNBELT BEVERAGE CO,yes,"BEER, WINE & LIQUOR",3
SOUTH CAROLINA,2006,BENJAMIN E MAYES HISTORICAL SOCIETY,no,,1
SOUTH CAROLINA,2006,BERKELEY ELECTRIC COOPERATIVE,yes,,1
SOUTH CAROLINA,2006,BLACK RIVER ELECTRIC COOPERATIVE,yes,ELECTRIC UTILITIES,1
SOUTH CAROLINA,2006,BLUE CROSS BLUE SHIELD OF SOUTH CAROLINA,yes,INSURANCE,3
SOUTH CAROLINA,2006,BLUE RIDGE ELECTRIC COOPERATIVE,yes,ELECTRIC UTILITIES,1
SOUTH CAROLINA,2006,BMW MANUFACTURING,yes,AUTOMOTIVE,3
SOUTH CAROLINA,2006,BOILING SPRINGS FIRE DISTRICT,no,CIVIL SERVANTS/PUBLIC OFFICIALS,1
SOUTH CAROLINA,2006,BON SECOURS ST FRANCIS HOSP SYS,no,,3
SOUTH CAROLINA,2006,BOWATER CAROLINA DIVISION,no,,1
SOUTH CAROLINA,2006,BRIDGESTONE FIRESTONE NORTH AMERICAN TIRE,yes,AUTOMOTIVE,2
SOUTH CAROLINA,2006,BRISTOL-MYERS SQUIBB,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
SOUTH CAROLINA,2006,BROAD RIVER ELECTRIC COOPERATIVE,yes,ELECTRIC UTILITIES,1
SOUTH CAROLINA,2006,BROTHERHOOD OF MAINTENANCE,no,,2
SOUTH CAROLINA,2006,CAMDEN FIRST COMMUNITY DEV CORP,no,,2
SOUTH CAROLINA,2006,CANCERCENTERS OF THE CAROLINAS,no,,1
SOUTH CAROLINA,2006,CAROLINA FIRST BANK,yes,COMMERCIAL BANKS,2
SOUTH CAROLINA,2006,CAROLINAS ASSOCIATED GENERAL CONTRACTORS,yes,GENERAL CONTRACTORS,3
SOUTH CAROLINA,2006,CAROLINAS CTR-HOSPICE&END OF LIFE CARE,no,,3
SOUTH CAROLINA,2006,CAROLINAS INDEPEN AUTO DEALERS ASSN,no,,3
SOUTH CAROLINA,2006,CAROLINK,no,,1
SOUTH CAROLINA,2006,CASH AMERICA INTERNATIONAL,yes,PAYDAY/TITLE LOANS,1
SOUTH CAROLINA,2006,CATAWBA INDIAN NATION,no,,2
SOUTH CAROLINA,2006,CENDANT CAR RENTAL GRP,no,,3
SOUTH CAROLINA,2006,CHARLESTON BRANCH PILOTS ASSOCIATION,yes,,2
SOUTH CAROLINA,2006,CHEM NUCLEAR SYSTEMS,yes,WASTE MANAGEMENT,1
SOUTH CAROLINA,2006,CIGAR ASSOCIATION OF AMERICA,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,2
SOUTH CAROLINA,2006,CIGNA CORP,yes,INSURANCE,2
SOUTH CAROLINA,2006,CINGULAR WIRLESS LLC,no,,1
SOUTH CAROLINA,2006,CITIGROUP,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",1
SOUTH CAROLINA,2006,CITIZENS FOR HEALTH FREEDOM-ACTION,no,,1
SOUTH CAROLINA,2006,CITY OF ANDERSON SOUTH CAROLINA,no,CIVIL SERVANTS/PUBLIC OFFICIALS,1
SOUTH CAROLINA,2006,CITY OF CHARLESTON,yes,CIVIL SERVANTS/PUBLIC OFFICIALS,1
SOUTH CAROLINA,2006,CITY OF COLUMBIA SOUTH CAROLINA,yes,CIVIL SERVANTS/PUBLIC OFFICIALS,4
SOUTH CAROLINA,2006,CITY OF GREENVILLE SOUTH CAROLINA,no,CIVIL SERVANTS/PUBLIC OFFICIALS,5
SOUTH CAROLINA,2006,CITY OF GREER,no,,2
SOUTH CAROLINA,2006,CITY OF WELLFORD,no,,1
SOUTH CAROLINA,2006,CLEMSON UNIVERSITY,no,EDUCATION,2
SOUTH CAROLINA,2006,CLINTON JR COLLEGE,no,,1
SOUTH CAROLINA,2006,COALITION AGAINST UNLIMITED SPENDING,no,,1
SOUTH CAROLINA,2006,COALITION FOR NATURAL HEALTH,yes,,1
SOUTH CAROLINA,2006,COASTAL CAROLINA UNIVERSITY,no,EDUCATION,3
SOUTH CAROLINA,2006,COASTAL CONSERVATION ASSOCIATION,no,,1
SOUTH CAROLINA,2006,COASTAL CONSERVATION LEAGUE,no,,2
SOUTH CAROLINA,2006,COASTAL ELECTRIC COOPERATIVE,yes,ELECTRIC UTILITIES,1
SOUTH CAROLINA,2006,COCA-COLA,yes,FOOD & BEVERAGE,1
SOUTH CAROLINA,2006,COLLEGE OF CHARLESTON,no,EDUCATION,1
SOUTH CAROLINA,2006,COMCAST,yes,TELECOM SERVICES & EQUIPMENT,1
SOUTH CAROLINA,2006,COMMON CAUSE-SC,no,,1
SOUTH CAROLINA,2006,COMMUNITY CARE PROPERTIES,no,HEALTH SERVICES,2
SOUTH CAROLINA,2006,COMMUNITY FINANCIAL SERVICES ASSOCIATION OF AMERICA,yes,PAYDAY/TITLE LOANS,2
SOUTH CAROLINA,2006,COMMUNITY HEALTH SOLUTIONS OF AMERICA,yes,HEALTH SERVICES,3
SOUTH CAROLINA,2006,COMPANION PROPERTY & CASUALTY,yes,INSURANCE,5
SOUTH CAROLINA,2006,COMPANION PROPERTY & CASULATY,no,,1
SOUTH CAROLINA,2006,COMPORIUM COMMUNICATIONS,yes,TELEPHONE UTILITIES,2
SOUTH CAROLINA,2006,CONNECTIONS EDUCATION,yes,EDUCATION,2
SOUTH CAROLINA,2006,CONNECTOR 2000 ASSOCIATION,no,,1
SOUTH CAROLINA,2006,CONSUMER DATA INDUSTRY ASSOCIATION,yes,,1
SOUTH CAROLINA,2006,CONSUMER HEALTH ALLIANCE,yes,,3
SOUTH CAROLINA,2006,CONSUMER LENDING ALLIANCE,yes,PAYDAY/TITLE LOANS,4
SOUTH CAROLINA,2006,CONSUMERS UNION OF US INC,yes,,3
SOUTH CAROLINA,2006,CONWOOD CO,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,4
SOUTH CAROLINA,2006,COPY PRO LLC,no,,1
SOUTH CAROLINA,2006,COVENTRY FIRST,yes,INSURANCE,4
SOUTH CAROLINA,2006,CSX TRANSPORTATION,yes,RAILROADS,2
SOUTH CAROLINA,2006,CVS CAREMARK,yes,RETAIL SALES,1
SOUTH CAROLINA,2006,CYORESS OF HILTON HEAD ISLAND INC,no,,1
SOUTH CAROLINA,2006,DATA RECOGNITION CORPORATION,yes,,4
SOUTH CAROLINA,2006,DECISION DYNAMICS INC,yes,,2
SOUTH CAROLINA,2006,DEHART & DARR ASSOCIATES INC,no,,1
SOUTH CAROLINA,2006,DELL INC,yes,COMPUTER EQUIPMENT & SERVICES,2
SOUTH CAROLINA,2006,DELTA AIR LINES,yes,AIR TRANSPORT,2
SOUTH CAROLINA,2006,DELTA DENTAL OF MISSOURI,no,,3
SOUTH CAROLINA,2006,DIAGEO,yes,"BEER, WINE & LIQUOR",6
SOUTH CAROLINA,2006,DOCTORS HOSPITAL OF AUGUSTA,yes,HOSPITALS & NURSING HOMES,4
SOUTH CAROLINA,2006,DORAL DENTAL USA,yes,HEALTH PROFESSIONALS,2
SOUTH CAROLINA,2006,DUKE ENERGY,yes,MISCELLANEOUS ENERGY,7
SOUTH CAROLINA,2006,E I DU PONT DE NEMOURS & CO,yes,CHEMICAL & RELATED MANUFACTURING,1
SOUTH CAROLINA,2006,EASTMAN CHEMICAL,yes,CHEMICAL & RELATED MANUFACTURING,1
SOUTH CAROLINA,2006,EBAY,yes,COMPUTER EQUIPMENT & SERVICES,3
SOUTH CAROLINA,2006,EDISTO ELECTRIC COOPERATIVE,yes,ELECTRIC UTILITIES,1
SOUTH CAROLINA,2006,ELECTRIC COOPERATIVES OF SOUTH CAROLINA,yes,ELECTRIC UTILITIES,5
SOUTH CAROLINA,2006,ELI LILLY & CO,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
SOUTH CAROLINA,2006,ENGENUITY OF SC,no,,1
SOUTH CAROLINA,2006,ENTERPRISE HOLDINGS,yes,AUTOMOTIVE,1
SOUTH CAROLINA,2006,ENVIROCARE OF UTAH,yes,WASTE MANAGEMENT,1
SOUTH CAROLINA,2006,EQUITAS LIMITED,no,,6
SOUTH CAROLINA,2006,EXPRESS SCRIPTS,yes,RETAIL SALES,2
SOUTH CAROLINA,2006,FAIRFIELD ELECTRIC COOPERATIVE INC,yes,,1
SOUTH CAROLINA,2006,FINANCIAL SERVICES CTRS ASSN OF SC,no,,1
SOUTH CAROLINA,2006,FIREWORKS ASSOCIATION OF SC,yes,,1
SOUTH CAROLINA,2006,FIRST HEALTH SERVICES CORP,no,,1
SOUTH CAROLINA,2006,FLORENCE-DARLINGTON TECH COLLEGE,no,,3
SOUTH CAROLINA,2006,FRANCIS MARION UNIVERSITY,no,,1
SOUTH CAROLINA,2006,GENERAL ELECTRIC,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",1
SOUTH CAROLINA,2006,GENZYME CORPORATION,yes,,2
SOUTH CAROLINA,2006,GEORGIA-PACIFIC,yes,FORESTRY & FOREST PRODUCTS,2
SOUTH CAROLINA,2006,"GERALD, JIMMY",no,,2
SOUTH CAROLINA,2006,GIANT RESOURCE RECOVERY CO,no,,1
SOUTH CAROLINA,2006,GIRL SCOUT COUNCILS OF SC,no,,1
SOUTH CAROLINA,2006,GLAXOSMITHKLINE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,4
SOUTH CAROLINA,2006,GOLDEN RULE FINANCIAL CORP,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",2
SOUTH CAROLINA,2006,GRAND STRAND BUSINESS ALLIANCE,yes,BUSINESS ASSOCIATIONS,3
SOUTH CAROLINA,2006,GRAND STRAND WATER & SEWER AUTHORITY,no,,1
SOUTH CAROLINA,2006,GREATER COLUMBIA CHAMBER OF COMMERCE,no,,3
SOUTH CAROLINA,2006,GREATER GREENVILLE CHAM OF COMMERCE,no,,1
SOUTH CAROLINA,2006,GREENVILLE COMM ALCOHOL & DRUG ABUSE,no,,1
SOUTH CAROLINA,2006,GREENVILLE COUNTY,yes,,1
SOUTH CAROLINA,2006,GREENVILLE COUNTY SCHOOL DISTRICT,no,,1
SOUTH CAROLINA,2006,GREENVILLE TECH CHARTER HIGH SCHOOL,no,,1
SOUTH CAROLINA,2006,GREENVILLE WATER SYSTEMS,no,,1
SOUTH CAROLINA,2006,HARBOR TOWN YACHT CLUB BOAT,no,,2
SOUTH CAROLINA,2006,HARLEY-DAVIDSON MOTOR CO,yes,MISCELLANEOUS TRANSPORT,3
SOUTH CAROLINA,2006,HEALTHSOUTH CORP,yes,HOSPITALS & NURSING HOMES,4
SOUTH CAROLINA,2006,HEISER LOGISTICS,yes,,1
SOUTH CAROLINA,2006,HERTZ CORP,yes,AUTOMOTIVE,3
SOUTH CAROLINA,2006,HILTON HEAD ISLAND CHAMBER OF COMMERCE,no,,3
SOUTH CAROLINA,2006,HOFFMAN-LAROCHE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
SOUTH CAROLINA,2006,HOLCIM US,yes,BUILDING MATERIALS & EQUIPMENT,2
SOUTH CAROLINA,2006,HOME BUILDERS ASSOCIATION OF SC,yes,,4
SOUTH CAROLINA,2006,HONDA OF NORTH AMERICA,no,,4
SOUTH CAROLINA,2006,HOPE PLANTATION GROUP,no,,2
SOUTH CAROLINA,2006,HORNET FOUNDATION,no,,1
SOUTH CAROLINA,2006,HORRY COUNTY SCHOOLS,no,,3
SOUTH CAROLINA,2006,HORRY ELECTRIC COOPERATIVE INC,yes,,1
SOUTH CAROLINA,2006,HOSPITAL CORPORATION OF AMERICA,yes,HOSPITALS & NURSING HOMES,4
SOUTH CAROLINA,2006,HOSPITALITY ASSOCIATION OF SOUTH CAROLINA,yes,LODGING & TOURISM,1
SOUTH CAROLINA,2006,HSBC-GR CORPORATION,no,,1
SOUTH CAROLINA,2006,HUMANE SOCIETY OF THE UNITED STATES,yes,ANIMAL RIGHTS,4
SOUTH CAROLINA,2006,IMAGINE SCHOOLS INC,no,,1
SOUTH CAROLINA,2006,INDEPENDENT CONSUMER FINANCE ASSOCIATION OF SC,yes,,2
SOUTH CAROLINA,2006,INDEPENDENT INSURANCE AGENTS & BROKERS OF SOUTH CAROLINA,yes,INSURANCE,1
SOUTH CAROLINA,2006,INSTITUTE FOR JUSTICE,no,LAWYERS & LOBBYISTS,3
SOUTH CAROLINA,2006,INSTITUTE OF SCRAP RECYCLING INDUS,no,,1
SOUTH CAROLINA,2006,INTERNATIONAL PAPER,yes,FORESTRY & FOREST PRODUCTS,2
SOUTH CAROLINA,2006,INTERSTATE TRANSPORTATION EQUIP,no,,3
SOUTH CAROLINA,2006,ISLAND WATER SPORTS OF HILTON HEAD INC,no,,2
SOUTH CAROLINA,2006,JM FAMILY ENTERPRISES,yes,AUTOMOTIVE,2
SOUTH CAROLINA,2006,JOHNSON & JOHNSON SERVICES,yes,PHARMACEUTICALS & HEALTH PRODUCTS,3
SOUTH CAROLINA,2006,K12 INC,yes,EDUCATION,3
SOUTH CAROLINA,2006,KAUFMAN HALL & ASSOC,no,,2
SOUTH CAROLINA,2006,KEEP SC BEAUTIFUL INC,no,,1
SOUTH CAROLINA,2006,KEY RISK MANAGEMENT SERVICES,no,,2
SOUTH CAROLINA,2006,KIMBERLY-CLARK CORP,yes,FORESTRY & FOREST PRODUCTS,1
SOUTH CAROLINA,2006,KRAFT FOODS,yes,FOOD PROCESSING & SALES,5
SOUTH CAROLINA,2006,LANCASTER CTY WATER & SEWER DISTRICT,no,,2
SOUTH CAROLINA,2006,LAURENS ELECTRIC COOPERATIVE INC,yes,,1
SOUTH CAROLINA,2006,LEXINGTON CTY HLTH SERV DIST,no,,3
SOUTH CAROLINA,2006,LIBERTY CORPORATION,yes,,1
SOUTH CAROLINA,2006,LIBERTY MUTUAL INSURANCE,yes,INSURANCE,1
SOUTH CAROLINA,2006,LIFEPOINT HOSPITALS,yes,HOSPITALS & NURSING HOMES,3
SOUTH CAROLINA,2006,LITTLE RIVER ELECTRIC COOPERATIVE INC,yes,ELECTRIC UTILITIES,1
SOUTH CAROLINA,2006,LOGISTICARE SOLUTIONS,yes,HEALTH SERVICES,1
SOUTH CAROLINA,2006,LONGSHOREMENS LOCAL 1422,yes,,1
SOUTH CAROLINA,2006,LORIS HEALTHCARE SYSTEMS,no,,2
SOUTH CAROLINA,2006,LRADAC-BEHAVIORAL HLTH CTR OF THE MIDLANDS,no,,5
SOUTH CAROLINA,2006,LRADAC-BEHAVIORIAL HLTH CTR OF THE MIDLANDS,no,,1
SOUTH CAROLINA,2006,LYNCHES RIVER ELECTRIC COOPERATIVE INC,yes,,1
SOUTH CAROLINA,2006,LYONDELL CHEMICAL,yes,CHEMICAL & RELATED MANUFACTURING,4
SOUTH CAROLINA,2006,MANUFACTURED HOUSING INSTITUTE OF SC,yes,,4
SOUTH CAROLINA,2006,MARCH OF DIMES,yes,HEALTH & WELFARE POLICY,1
SOUTH CAROLINA,2006,MARINE POLYMER TECHNOLOGIES,no,,1
SOUTH CAROLINA,2006,MARITIME ASSN OF THE PORT OF CHAS,no,,1
SOUTH CAROLINA,2006,MARLBORO ELECTRIC COOPERATIVE INC,yes,,1
SOUTH CAROLINA,2006,MARRIOTT INTERNATIONAL,yes,LODGING & TOURISM,3
SOUTH CAROLINA,2006,MATRIA HEALTHCARE INC,yes,,1
SOUTH CAROLINA,2006,MCKESSON,yes,,2
SOUTH CAROLINA,2006,MCLANE COMPANY,yes,,1
SOUTH CAROLINA,2006,MCLEOD REGIONAL MEDICAL CENTER,no,,3
SOUTH CAROLINA,2006,MEADWESTVACO CORP,yes,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,1
SOUTH CAROLINA,2006,MEDICAL ASSOCIATION OF SOUTH CAROLINA,yes,HEALTH PROFESSIONALS,4
SOUTH CAROLINA,2006,MEDICAL EDUCATION TECHNOLOGIES INC MEDI,no,,2
SOUTH CAROLINA,2006,MEDICAL UNIV HOSP AUTHORITY,no,,2
SOUTH CAROLINA,2006,MEDICAL UNIVERSITY OF SOUTH CAROLINA HEALTH MANAGEMENT SERVICES,yes,,2
SOUTH CAROLINA,2006,MEDLMMUNE INC,no,,1
SOUTH CAROLINA,2006,MEDTRONIC NEUROLOGICAL,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
SOUTH CAROLINA,2006,MEDTRONIC SOFAMOR DANEK,no,,2
SOUTH CAROLINA,2006,MENTAL ILLNESS RECOVERY CTR,no,,1
SOUTH CAROLINA,2006,MHM SERVICES,yes,MISCELLANEOUS BUSINESS,2
SOUTH CAROLINA,2006,MICHELIN NORTH AMERICA,yes,CHEMICAL & RELATED MANUFACTURING,2
SOUTH CAROLINA,2006,MICROSOFT,yes,COMPUTER EQUIPMENT & SERVICES,1
SOUTH CAROLINA,2006,MID-CAROLINA ELECTRIC COOPERATIVE INC,yes,,1
SOUTH CAROLINA,2006,MID-CAROLINA MANAGEMENT,no,,1
SOUTH CAROLINA,2006,MIDLANDS COMMUNITY DEV CORP,no,,1
SOUTH CAROLINA,2006,MILLER BREW-BEHALF OF PHILIP MORRIS MGNT,no,,4
SOUTH CAROLINA,2006,MINING ASSOCIATION OF SC,no,,2
SOUTH CAROLINA,2006,MODULAR BLDG SYSTEMS ASSN,no,,2
SOUTH CAROLINA,2006,MORTGAGE BANKERS ASSOCIATION OF CAROLINAS,yes,,1
SOUTH CAROLINA,2006,MOTION PICTURE ASSOCIATION OF AMERICA,yes,,1
SOUTH CAROLINA,2006,MOTLEY RICE LLC,yes,LAWYERS & LOBBYISTS,1
SOUTH CAROLINA,2006,MOTORCYCLE INDUSTRY COUNCIL,yes,MISCELLANEOUS TRANSPORT,1
SOUTH CAROLINA,2006,MOTOROLA INC,no,,3
SOUTH CAROLINA,2006,MULTIPLE SCLEROISIS SOCIETY,no,,1
SOUTH CAROLINA,2006,MUNICIPAL ASSOCIATION OF SC,yes,,7
SOUTH CAROLINA,2006,MYRTLE BEACH HARLEY DAVIDSON,yes,,2
SOUTH CAROLINA,2006,NATIONAL ALLIANCE,no,,1
SOUTH CAROLINA,2006,NATIONAL ASSOCIATION OF INSURANCE & FINANCIAL ADVISORS,yes,INSURANCE,1
SOUTH CAROLINA,2006,NATIONAL BRDS OF PROF TEACHING STANDARDS,no,,2
SOUTH CAROLINA,2006,NATIONAL FEDERATION OF INDEPENDENT BUSINESS / NFIB,yes,BUSINESS ASSOCIATIONS,3
SOUTH CAROLINA,2006,NATIONAL GUARD ASSOCIATION OF SC,no,,2
SOUTH CAROLINA,2006,NATIONAL RENAL ALLIANCE LLC,no,,1
SOUTH CAROLINA,2006,NATIONAL RIFLE ASSOCIATION,yes,GUN CONTROL,1
SOUTH CAROLINA,2006,NATIONAL VEHICLE PROTECTION ASSOCIATION,yes,INSURANCE,3
SOUTH CAROLINA,2006,NATIONWIDE MUTUAL INSURANCE,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",1
SOUTH CAROLINA,2006,NEWBERRY ELECTRIC COOPERATIVE INC,yes,,1
SOUTH CAROLINA,2006,NO IDENTIFIED CLIENTS,no,,1
SOUTH CAROLINA,2006,NOHOMETAX.ORG,no,,1
SOUTH CAROLINA,2006,NOVARTIS PHARMACEUTICALS,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
SOUTH CAROLINA,2006,NOVO NORDISK,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
SOUTH CAROLINA,2006,NUCOR CORP,yes,STEEL,4
SOUTH CAROLINA,2006,NURTURING CENTER,no,,1
SOUTH CAROLINA,2006,OLDE ENGLISH CONSORTIUM,no,,3
SOUTH CAROLINA,2006,OUTDOOR ADVERTISING ASSOCIATION-SC,yes,,6
SOUTH CAROLINA,2006,PALMETTO AGRIBUSINESS COUNCIL,yes,,1
SOUTH CAROLINA,2006,PALMETTO CONSERVATION FOUNDATION,yes,,1
SOUTH CAROLINA,2006,PALMETTO ELECTRIC COOPERATIVE INC,yes,ELECTRIC UTILITIES,2
SOUTH CAROLINA,2006,PALMETTO HEALTH ALLIANCE,no,,5
SOUTH CAROLINA,2006,PALMETTO PAPER,yes,FORESTRY & FOREST PRODUCTS,1
SOUTH CAROLINA,2006,PALMETTO PRIDE,no,,1
SOUTH CAROLINA,2006,PALMETTO PROJECT INC,no,,1
SOUTH CAROLINA,2006,PALMETTO STATE TEACHERS ASSOCIATION,yes,,3
SOUTH CAROLINA,2006,PALMETTO TAXICAB ASSOCIATION,yes,,1
SOUTH CAROLINA,2006,PALMETTO UTILITIES,yes,WATER UTILITIES,1
SOUTH CAROLINA,2006,PATIENT SERVICES INC,no,,2
SOUTH CAROLINA,2006,PAXEN GROUP,yes,EDUCATION,2
SOUTH CAROLINA,2006,PEDIATRIC SERVICES OF AMERICA,yes,HEALTH PROFESSIONALS,1
SOUTH CAROLINA,2006,PEDIATRIX MEDICAL GRP,no,,1
SOUTH CAROLINA,2006,PEPSI COLA CO,no,,2
SOUTH CAROLINA,2006,PERDUE,no,,1
SOUTH CAROLINA,2006,PETROLEUM MARKETERS ASSOCIATION OF SOUTH CAROLINA,yes,OIL & GAS,1
SOUTH CAROLINA,2006,PFIZER,yes,PHARMACEUTICALS & HEALTH PRODUCTS,4
SOUTH CAROLINA,2006,PHARMACEU RESEARCH & MANUF OF AMER,no,,7
SOUTH CAROLINA,2006,PHILIP MORRIS,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,5
SOUTH CAROLINA,2006,PIEDMONT MUNICIPAL POWER AGENCY,yes,ELECTRIC UTILITIES,1
SOUTH CAROLINA,2006,PIEDMONT NATURAL GAS,yes,OIL & GAS,1
SOUTH CAROLINA,2006,PINE GROVE,no,,2
SOUTH CAROLINA,2006,POLICY STUDIES,yes,BUSINESS SERVICES,2
SOUTH CAROLINA,2006,PRE-PAID LEGAL SERVICES INC,yes,,2
SOUTH CAROLINA,2006,PROFESSIONAL PROBATION SERVICES INC,yes,,1
SOUTH CAROLINA,2006,PROGRESS ENERGY SERV CO (CP&L),no,,8
SOUTH CAROLINA,2006,PROGRESSIVE CASUALTY INSURANCE,yes,INSURANCE,2
SOUTH CAROLINA,2006,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,yes,INSURANCE,3
SOUTH CAROLINA,2006,PROTECTION & ADVOCACY-PEOPLE W / DISABIL,no,,2
SOUTH CAROLINA,2006,PROTECTIVE LIFE CORP,yes,INSURANCE,1
SOUTH CAROLINA,2006,PRUDENTIAL FINANCIAL,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",1
SOUTH CAROLINA,2006,PSYCHIATRIC SOLUTIONS,yes,HEALTH SERVICES,2
SOUTH CAROLINA,2006,PUBLIC FINANCIAL MNGT,no,,1
SOUTH CAROLINA,2006,PUBLIX,yes,FOOD PROCESSING & SALES,1
SOUTH CAROLINA,2006,QUIXOTE CORPORATION,yes,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,3
SOUTH CAROLINA,2006,R J REYNOLDS TOBACCO CO,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,2
