State,Year,Name,Active,Industry,Number of Lobbyists
MISSISSIPPI,2006,CONSULTING GROUP,yes,,1
MISSISSIPPI,2006,CONSUMER DATA INDUSTRY ASSOCIATION,yes,,1
MISSISSIPPI,2006,CONSUMER LENDING ALLIANCE,yes,PAYDAY/TITLE LOANS,1
MISSISSIPPI,2006,CONSUMERS UNION OF U S INC,no,,2
MISSISSIPPI,2006,CONTINENTAL CAR CLUB,yes,,2
MISSISSIPPI,2006,"CONWOOD COMPANY, L P",no,,1
MISSISSIPPI,2006,COPART,yes,AUTOMOTIVE,3
MISSISSIPPI,2006,CORRECTIONAL MEDICAL SERVICES,yes,MISCELLANEOUS BUSINESS,1
MISSISSIPPI,2006,CORRECTIONS CORP OF AMERICA,yes,MISCELLANEOUS BUSINESS,2
MISSISSIPPI,2006,COUNCIL OF INDEPENDENT TOBACCO MANUFACTURERS OF AMERICA,no,,1
MISSISSIPPI,2006,"COX LAW GROUP, PLLC",yes,,1
MISSISSIPPI,2006,CRAIGSIDE LEASING,no,,1
MISSISSIPPI,2006,CUTTING EDGE COMMUNICATIONS,yes,,5
MISSISSIPPI,2006,CVS CAREMARK,yes,RETAIL SALES,1
MISSISSIPPI,2006,DAIICHI SANKYO,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
MISSISSIPPI,2006,DAX R SWATEK & ASSOCIATES,yes,,1
MISSISSIPPI,2006,DEHART & DARR ASSOCIATES INC,no,,1
MISSISSIPPI,2006,DELTA COUNCIL,no,,1
MISSISSIPPI,2006,DELTA STATE UNIVERSITY,no,,2
MISSISSIPPI,2006,DENBURY RESOURCES,yes,OIL & GAS,1
MISSISSIPPI,2006,DENMISS CORPORATION,no,,1
MISSISSIPPI,2006,"DIEBOLD ELECTION SYSTEM, INC",no,,2
MISSISSIPPI,2006,DIXON INTERIOR & CONSTRUCTION,no,,1
MISSISSIPPI,2006,DUKE ENERGY,yes,MISCELLANEOUS ENERGY,1
MISSISSIPPI,2006,E I DU PONT DE NEMOURS & COMPANY,no,,3
MISSISSIPPI,2006,EARTHBALANCE CORPORATION,yes,,1
MISSISSIPPI,2006,EBAY INC,yes,,2
MISSISSIPPI,2006,EDUCATIONAL TESTING SERVICE / ETS,no,,1
MISSISSIPPI,2006,EL PASO ENERGY,yes,ELECTRIC UTILITIES,1
MISSISSIPPI,2006,ELECTRIC POWER ASSOCIATIONS OF MISSISSIPPI INC,no,,4
MISSISSIPPI,2006,ELECTRONIC DATA SYSTEMS,yes,COMPUTER EQUIPMENT & SERVICES,1
MISSISSIPPI,2006,ELI LILLY & CO,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
MISSISSIPPI,2006,ENBRIDGE,yes,,1
MISSISSIPPI,2006,"ENLIGHTENED PROPERTIES, LLC",no,,1
MISSISSIPPI,2006,ENTERGY CORP,yes,ELECTRIC UTILITIES,3
MISSISSIPPI,2006,ENTERPRISE CORPORATION OF THE DELTA,no,,3
MISSISSIPPI,2006,ENTERPRISE HOLDINGS,yes,AUTOMOTIVE,1
MISSISSIPPI,2006,"ENTERPRISE PRODUCTS PARTNERS, L P",no,,1
MISSISSIPPI,2006,ENTERTAINMENT SOFTWARE ASSOCIATION,yes,COMPUTER EQUIPMENT & SERVICES,1
MISSISSIPPI,2006,ERGON INC,yes,OIL & GAS,4
MISSISSIPPI,2006,EVANS / GIORDANO INC,yes,,1
MISSISSIPPI,2006,EXPLORE INFORMATION SERVICES,no,,1
MISSISSIPPI,2006,EXPRESS SCRIPTS,yes,RETAIL SALES,1
MISSISSIPPI,2006,F M HOOD & ASSOCIATES,yes,,2
MISSISSIPPI,2006,FANNIE MAE,no,,2
MISSISSIPPI,2006,FIDELITY NATIONAL LOANS,yes,REAL ESTATE,1
MISSISSIPPI,2006,FINANCIAL SERVICE CENTERS OF MISSISSIPPI,no,,1
MISSISSIPPI,2006,FIRST HERITAGE CREDIT,yes,,1
MISSISSIPPI,2006,"FLEXPOINT SOURCE, LLC",no,,1
MISSISSIPPI,2006,"FLOORE INDUSTRIAL CONTRACTORS, INC",no,,1
MISSISSIPPI,2006,FORREST GENERAL HOSPITAL,no,,2
MISSISSIPPI,2006,FOUNDATION FOR PUBLIC BROADCASTING IN MISSISSIPPI INC,no,,1
MISSISSIPPI,2006,FRESENIUS MEDICAL CARE DBA BIO-MEDICAL APPLICATIONS OF MS INC,no,,1
MISSISSIPPI,2006,FRIEDKIN BUSINESS SERVICES / GULF STATE TOYOTA,yes,AUTOMOTIVE,1
MISSISSIPPI,2006,GDF SUEZ ENERGY,yes,ELECTRIC UTILITIES,1
MISSISSIPPI,2006,GEO GROUP,yes,MISCELLANEOUS BUSINESS,4
MISSISSIPPI,2006,GEORGE F OHR ARTS & CULTURAL CENTER,no,,1
MISSISSIPPI,2006,GEORGIA-PACIFIC,yes,FORESTRY & FOREST PRODUCTS,1
MISSISSIPPI,2006,"GI PATHOLOGY, PLLC",no,,1
MISSISSIPPI,2006,GLAXOSMITHKLINE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
MISSISSIPPI,2006,GLOBAL SECURITY SYSTEMS LLC,no,,1
MISSISSIPPI,2006,GOLD STANDARD,yes,,1
MISSISSIPPI,2006,GOLDEN RULE FINANCIAL CORP,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",1
MISSISSIPPI,2006,GOVERNMENT CONSULTANTS INC,yes,,1
MISSISSIPPI,2006,GULF GUARANTY INSURANCE COMPANY,yes,INSURANCE,1
MISSISSIPPI,2006,GULF LNG ENERGY LLC,no,,1
MISSISSIPPI,2006,GULFSIDE CASINO PARTNERSHIP ISLAND VIEW CASINO,no,,2
MISSISSIPPI,2006,HANCOCK FABRICS INC,no,,1
MISSISSIPPI,2006,HARRAHS,yes,GAMBLING & CASINOS,4
MISSISSIPPI,2006,HATHAWAY CONSTRUCTION,no,,1
MISSISSIPPI,2006,HATTIESBURG CLINIC,yes,HEALTH PROFESSIONALS,1
MISSISSIPPI,2006,HAYES DENT PUBLIC STRATEGIES LLC,yes,,2
MISSISSIPPI,2006,HDI SOLUTIONS,yes,,2
MISSISSIPPI,2006,HEALTH INFORMATION DESIGNS INC,yes,,2
MISSISSIPPI,2006,HEALTH SYSTEMS OF MISSISSIPPI INC,no,,1
MISSISSIPPI,2006,HENDRY CORP,yes,,1
MISSISSIPPI,2006,HLR-HOFFMAN-LAROCHE,no,,1
MISSISSIPPI,2006,HOLCIM US INC,yes,,1
MISSISSIPPI,2006,HOME BUILDERS ASSOCIATION OF MISSISSIPPI,yes,,3
MISSISSIPPI,2006,HORIZON RESOURCE GROUP,no,,1
MISSISSIPPI,2006,HPC INTERNATIONAL,no,,1
MISSISSIPPI,2006,HUMANE SOCIETY OF THE UNITED STATES,yes,ANIMAL RIGHTS,1
MISSISSIPPI,2006,IN TUITION SYSTEMS INC,no,,1
MISSISSIPPI,2006,INDEPENDENT INSURANCE AGENTS OF MISSISSIPPI INC,no,,1
MISSISSIPPI,2006,INDEPENDENT NURSING HOME ASSOCIATION,yes,HOSPITALS & NURSING HOMES,1
MISSISSIPPI,2006,INDOOR TANNING ASSOCIATION,yes,,1
MISSISSIPPI,2006,INNOVATIVE RESOURCE GROUP LLC,yes,,2
MISSISSIPPI,2006,INSTITUTE FOR JUSTICE,no,LAWYERS & LOBBYISTS,3
MISSISSIPPI,2006,INTERNATIONAL WINDOW FILM ASSOCIATION,no,,1
MISSISSIPPI,2006,INTRADO,no,,1
MISSISSIPPI,2006,"IONATRON, INC",no,,1
MISSISSIPPI,2006,ISLE OF CAPRI CASINOS,yes,GAMBLING & CASINOS,3
MISSISSIPPI,2006,J F CHRISTIAN INC,no,,1
MISSISSIPPI,2006,JACKSON COUNTY PORT AUTHORITY,no,,1
MISSISSIPPI,2006,JACKSON STATE DEVELOPMENT FOUNDATION,no,,1
MISSISSIPPI,2006,JACKSON STATE UNIVERSITY,yes,EDUCATION,2
MISSISSIPPI,2006,JAMES HARDIE BUILDING PRODUCTS,yes,,1
MISSISSIPPI,2006,"JANET LEE & ASSOCIATES, INC",no,,1
MISSISSIPPI,2006,"JIMMY G GOURAS, URBAN PLANNING CONSULTANTS, INC",no,,1
MISSISSIPPI,2006,JOHNSON & JOHNSON SERVICES,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
MISSISSIPPI,2006,JOHNSON CONTROLS,yes,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,1
MISSISSIPPI,2006,JORDAN ARCHITECTURAL & KEY CHAIN DESIGN,no,,1
MISSISSIPPI,2006,K12 INC,yes,EDUCATION,1
MISSISSIPPI,2006,KANSAS CITY SOUTHERN RAILWAY,yes,RAILROADS,1
MISSISSIPPI,2006,KOCH CELLULOSE LLC,yes,,1
MISSISSIPPI,2006,"KRAFT FOODS GLOBAL, INC (THRU ALTRIA CORPORATE SERVICES)",no,,3
MISSISSIPPI,2006,LAURELWOOD CENTER DBA ALLIANCE HEALTH,yes,HOSPITALS & NURSING HOMES,1
MISSISSIPPI,2006,LAWYERS INVOLVED FOR MISSISSIPPI BETTERMENT - L I M B,no,,2
MISSISSIPPI,2006,LEA & ASSOCIATES - JACKSON,no,,1
MISSISSIPPI,2006,LEAGUE OF WOMEN VOTERS OF MISSISSIPPI,no,,1
MISSISSIPPI,2006,"LEE, CHARLES JERRY",no,,1
MISSISSIPPI,2006,"LEFLEUR TRANSPORTATION OF TUPELO, INC",no,,1
MISSISSIPPI,2006,LEUCADIA NATIONAL CORPORTATION,no,,3
MISSISSIPPI,2006,LEXINGTON HOMES INC,yes,,1
MISSISSIPPI,2006,LEXIS NEXIS,yes,,1
MISSISSIPPI,2006,LIBERTY MUTUAL INSURANCE,yes,INSURANCE,1
MISSISSIPPI,2006,LIFE INSURANCE ASSOCIATION OF MISSISSIPPI,yes,INSURANCE,1
MISSISSIPPI,2006,LIGGETT VECTOR BRANDS INC,yes,,2
MISSISSIPPI,2006,LMHPCO-MISSISSIPPI & LOUISIANA HOSPICE & PALLATIVE CARE ORGANIZATION,no,,1
MISSISSIPPI,2006,LORILLARD TOBACCO,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,1
MISSISSIPPI,2006,M & M OPERATORS,no,,1
MISSISSIPPI,2006,M / A-COM INC,no,,5
MISSISSIPPI,2006,MADISON UNIVERSITY,yes,EDUCATION,1
MISSISSIPPI,2006,MAGEE ENTERPRISES INC,yes,,1
MISSISSIPPI,2006,"MANAGEMNET ADVISORY SERVICES, LLC",no,,1
MISSISSIPPI,2006,MARCH OF DIMES,yes,HEALTH & WELFARE POLICY,1
MISSISSIPPI,2006,MARIJUANA POLICY PROJECT,yes,DRUG POLICY,1
MISSISSIPPI,2006,MARSHALL COUNTY BOARD OF SUPERVISORS,no,,1
MISSISSIPPI,2006,MASSEY DEVELOPMENT GROUP INC,yes,,1
MISSISSIPPI,2006,MAURICE H JOSEPH INC,yes,,1
MISSISSIPPI,2006,MAXIMUS INC,yes,,1
MISSISSIPPI,2006,"MCGLINCHEY STAFFORD, PLLC",yes,,2
MISSISSIPPI,2006,MCLANE COMPANY,yes,,1
MISSISSIPPI,2006,MEDCO HEALTH SOLUTIONS,yes,RETAIL SALES,3
MISSISSIPPI,2006,MEDICAL ASSURANCE COMPANY OF MISSISSIPPI,yes,INSURANCE,1
MISSISSIPPI,2006,MEDIMMUNE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
MISSISSIPPI,2006,MEMORIAL HOSPITAL AT GULFPORT,no,,1
MISSISSIPPI,2006,MERCK & CO,yes,PHARMACEUTICALS & HEALTH PRODUCTS,3
MISSISSIPPI,2006,METHODIST REHABILITATION INC,no,,1
MISSISSIPPI,2006,METRO JACKSON CHAMBER OF COMMERCE,no,,2
MISSISSIPPI,2006,METROPOLITAN LIFE INSURANCE,yes,INSURANCE,1
MISSISSIPPI,2006,"MHA DIVERSIFIED SOLUTIONS, INC",no,,3
MISSISSIPPI,2006,MICROSOFT,yes,COMPUTER EQUIPMENT & SERVICES,1
MISSISSIPPI,2006,MID-DELTA EMPOWERMENT ZONE ALLIANCES INC,no,,2
MISSISSIPPI,2006,MID-SOUTH BUILDING MATERIAL DEALERS ASSOCIATION,no,,1
MISSISSIPPI,2006,MILLCREEK MANAGEMENT CORPORATION,yes,,1
MISSISSIPPI,2006,MILLER ACQUISITION & DEVELOPMENT INC RUSTY MILLER,no,,1
MISSISSIPPI,2006,MISSCO CORPORATION OF JACKSON,no,,1
MISSISSIPPI,2006,MISSISSIPPI AFFORDABLE HOUSING ALLIANCE,no,,1
MISSISSIPPI,2006,MISSISSIPPI AFL-CIO,yes,GENERAL TRADE UNIONS,1
MISSISSIPPI,2006,MISSISSIPPI AGRICULTURAL AVIATION ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI AIRPORT ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI ALARM ASSOCIATION,yes,,1
MISSISSIPPI,2006,MISSISSIPPI ALLIANCE OF BOYS & GIRLS CLUBS INC,no,,1
MISSISSIPPI,2006,MISSISSIPPI ALLIANCE OF STATE EMPLOYEES,no,,3
MISSISSIPPI,2006,MISSISSIPPI ARCHITECTS,yes,CONSTRUCTION SERVICES,1
MISSISSIPPI,2006,MISSISSIPPI ASPHALT PAVEMENT ASSOCIATION,yes,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION FOR HOME CARE,yes,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION FOR MARRIAGE & FAMILY THERAPY,no,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF COMMUNITY & JUNIOR COLLEGES,no,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF EDUCATORS,yes,,3
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF INDEPENDENT COLLEGES,no,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF MORTGAGE BROKERS,yes,,2
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF NURSE ANESTHETISTS,yes,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF PROFESSIONAL SURVEYORS,no,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF PUBLIC ACCOUNTANTS,no,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF REALTORS,yes,REAL ESTATE,2
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF SCHOOL ADMINISTRATORS,no,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF SCHOOL SUPERINTENDENTS,no,,2
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF SELF INSURERS,no,,1
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION OF SUPERVISORS,no,,8
MISSISSIPPI,2006,MISSISSIPPI ASSOCIATION PURCHASING / PROPERTY AGENTS (MAGPA),no,,1
MISSISSIPPI,2006,MISSISSIPPI ATTORNEY GENERALS OFFICE,no,,5
MISSISSIPPI,2006,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TELEVISION,no,,1
MISSISSIPPI,2006,MISSISSIPPI AUTOMATIC MERCHANDISING ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI AUTOMOBILE DEALERS ASSOCIATITION,no,,1
MISSISSIPPI,2006,MISSISSIPPI BAND OF CHOCTAW INDIANS,yes,TRIBAL GOVERNMENTS,1
MISSISSIPPI,2006,MISSISSIPPI BANKERS ASSOCIATION,yes,COMMERCIAL BANKS,2
MISSISSIPPI,2006,MISSISSIPPI BAPTIST HEALTH SYSTEMS INC,no,,2
MISSISSIPPI,2006,MISSISSIPPI BAR ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI CABLE TELECOMMUNICATIONS ASSOCIATION,yes,TELECOM SERVICES & EQUIPMENT,2
MISSISSIPPI,2006,MISSISSIPPI CATTLEMENS ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI CENTER FOR FREEDOM OF INFORMATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI CENTER FOR JUSTICE,no,,3
MISSISSIPPI,2006,MISSISSIPPI CENTER FOR PUBLIC POLICY,no,,1
MISSISSIPPI,2006,MISSISSIPPI CHAIN PHARMACY COMMITTEE,no,,1
MISSISSIPPI,2006,MISSISSIPPI CHANCERY CLERKS ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI CHILDRENS HOME SERVICES & CARES CENTER INC,no,,1
MISSISSIPPI,2006,MISSISSIPPI CHIROPRACTIC ASSOCIATION,yes,HEALTH PROFESSIONALS,1
MISSISSIPPI,2006,MISSISSIPPI CIRCUIT CLERKS ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI COAST COLISEUM & CONVENTION CENTER COMMISSION,no,,1
MISSISSIPPI,2006,MISSISSIPPI COLLEGE,no,,1
MISSISSIPPI,2006,MISSISSIPPI CONCRETE INDUSTRIES ASSOCIATION,yes,,1
MISSISSIPPI,2006,MISSISSIPPI CONSTABLES ASSOCIATION,yes,,1
MISSISSIPPI,2006,MISSISSIPPI CONSUMER FINANCE ASSOCIATION,yes,FINANCE & CREDIT COMPANIES,3
MISSISSIPPI,2006,MISSISSIPPI CORONER MEDICAL EXAMINER ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI COUNCIL OF VETERANS ORGANIZATIONS,no,,1
MISSISSIPPI,2006,MISSISSIPPI COUNSELING ASSOCIATION,no,,1
MISSISSIPPI,2006,MISSISSIPPI DENTAL ASSOCIATION,yes,HEALTH PROFESSIONALS,3
MISSISSIPPI,2006,MISSISSIPPI DENTAL HYGIENIST ASSOCIATION,no,,1
