State,Year,Name,Active,Industry,Number of Lobbyists
HAWAII,2006,CORRECTIONS CORP OF AMERICA,yes,MISCELLANEOUS BUSINESS,2
HAWAII,2006,COUNTY OF KAUAI,no,,1
HAWAII,2006,COVANTA ENERGY,yes,MISCELLANEOUS ENERGY,3
HAWAII,2006,DEHART & DARR ASSOCIATES INC,no,,1
HAWAII,2006,DIAGEO,yes,"BEER, WINE & LIQUOR",4
HAWAII,2006,DIAGNOSTIC LABORATORY SERVICE INC,no,,2
HAWAII,2006,"DOLE FOOD COMPANY, INC",no,,2
HAWAII,2006,DOWLING COMPANY INC,yes,,1
HAWAII,2006,E NOA CORP,yes,LODGING & TOURISM,1
HAWAII,2006,EARTH ISLAND INSTITUTE,no,,1
HAWAII,2006,ELEVATOR CONSTRUCTORS LOCAL 126,yes,GENERAL TRADE UNIONS,1
HAWAII,2006,ELI LILLY & CO,yes,PHARMACEUTICALS & HEALTH PRODUCTS,3
HAWAII,2006,ENTERTAINMENT SOFTWARE ASSOCIATION,yes,COMPUTER EQUIPMENT & SERVICES,2
HAWAII,2006,ESTATE OF JAMES CAMPBELL,yes,REAL ESTATE,1
HAWAII,2006,ESTATE OF JAMES S CAMPBELL,no,,3
HAWAII,2006,ETHANOL RESEARCH HAWAII LLC,yes,,1
HAWAII,2006,EVERCARE,no,,1
HAWAII,2006,"EXCLUSIVE RESORTS, LLC",no,,1
HAWAII,2006,FIRST HAWAIIAN BANK,yes,COMMERCIAL BANKS,5
HAWAII,2006,GANNETT HAWAII PUBLISHING LLC,no,,1
HAWAII,2006,GENERAL CONTRACTORS ASSOCIATION,no,,1
HAWAII,2006,GEOPLASMA LLC,no,,2
HAWAII,2006,GLAXOSMITHKLINE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
HAWAII,2006,GROCERY MANUFACTURERS ASSOCIATION,yes,FOOD PROCESSING & SALES,1
HAWAII,2006,GUY CARPENTER & COMPANY INC,no,,1
HAWAII,2006,"GUY CARPENTER & COMPANY, INC",no,,1
HAWAII,2006,HASEKO EWA INC,no,,3
HAWAII,2006,HAWAII ACCOUNTANTS COALITION,no,,1
HAWAII,2006,HAWAII AGRICULTURE RESEARCH CENTER,no,,2
HAWAII,2006,"HAWAII AIR AMBULANCE, INC",no,,1
HAWAII,2006,HAWAII ASSOCIATED BUILDERS & CONTRACTORS,yes,GENERAL CONTRACTORS,1
HAWAII,2006,HAWAII ASSOCIATION OF HEALTH PLANS,no,,2
HAWAII,2006,HAWAII ASSOCIATION OF INDEPENDENT SCHOOLS,no,,1
HAWAII,2006,HAWAII ASSOCIATION OF NURSE ANESTHETISTS,no,,2
HAWAII,2006,HAWAII ASSOCIATION OF REALTORS,yes,REAL ESTATE,3
HAWAII,2006,HAWAII AUTO DEALERS ASSOCIATION,yes,AUTOMOTIVE,1
HAWAII,2006,HAWAII BANKERS ASSOCIATION,yes,COMMERCIAL BANKS,1
HAWAII,2006,HAWAII BUSINESS LEAGUE,no,,1
HAWAII,2006,HAWAII BUSINESS ROUNDTABLE,no,,1
HAWAII,2006,HAWAII CLEAN ELECTIONS,no,,3
HAWAII,2006,HAWAII COALITION FOR TAXPAYER FINANCIAL CHOICE,no,,1
HAWAII,2006,HAWAII COMMUNITY FOUNDATION,no,,1
HAWAII,2006,HAWAII CREDIT UNION LEAGUE,yes,CREDIT UNIONS,4
HAWAII,2006,HAWAII CROP IMPROVEMENT ASSOCIATION,no,,1
HAWAII,2006,HAWAII DENTAL ASSOCIATION,yes,HEALTH PROFESSIONALS,2
HAWAII,2006,HAWAII DENTAL HYGIENISTS ASSOCIATION,no,,1
HAWAII,2006,HAWAII DENTAL SERVICE,yes,HEALTH PROFESSIONALS,1
HAWAII,2006,HAWAII ELECTRIC LIGHT COMPANY INC,no,,3
HAWAII,2006,HAWAII ELECTRICIANS MARKET ENHANCEMENT POLITICAL FUND,no,,2
HAWAII,2006,HAWAII EMPLOYERS MUTUAL INSURANCE CO,yes,INSURANCE,2
HAWAII,2006,HAWAII FAMILY FORUM,no,,1
HAWAII,2006,HAWAII FARM BUREAU,yes,FARM BUREAU,1
HAWAII,2006,HAWAII FINANCIAL SERVICES ASSN,no,,1
HAWAII,2006,HAWAII FINANCIAL SERVICES ASSOCIATION,yes,,1
HAWAII,2006,HAWAII FLOORING ASSOCIATION,yes,RETAIL SALES,1
HAWAII,2006,HAWAII FOOD INDUSTRY ASSOCIATION,yes,FOOD PROCESSING & SALES,2
HAWAII,2006,HAWAII GOVERNMENT EMPLOYEES ASSOCIATION,yes,PUBLIC SECTOR UNIONS,6
HAWAII,2006,HAWAII HEALTH SYSTEMS CORPORATION,no,,2
HAWAII,2006,HAWAII HOTEL & LODGING ASSOCIATION,yes,LODGING & TOURISM,3
HAWAII,2006,HAWAII INDEPENDENT INSURANCE AGENTS ASSOCIATION,yes,INSURANCE,2
HAWAII,2006,HAWAII INSURERS COUNCIL,yes,INSURANCE,6
HAWAII,2006,HAWAII JUVENILE JUSTICE PROJECT,no,,1
HAWAII,2006,HAWAII LABORERS,yes,GENERAL TRADE UNIONS,2
HAWAII,2006,HAWAII LABORERS LOCAL 368,yes,GENERAL TRADE UNIONS,2
HAWAII,2006,HAWAII LEEWARD PLANNING CONFERENCE,no,,1
HAWAII,2006,HAWAII LIFE SCIENCES COUNCIL,no,,1
HAWAII,2006,HAWAII LIQUOR WHOLESALERS ASSOCIATION,no,,3
HAWAII,2006,HAWAII LONG TERM ASSOCIATION,no,,1
HAWAII,2006,HAWAII LONG TERM CARE ASSOCIATION,yes,HOSPITALS & NURSING HOMES,1
HAWAII,2006,HAWAII LONGSHORE & WAREHOUSE LOCAL 142,yes,TRANSPORTATION UNIONS,2
HAWAII,2006,HAWAII MARITIME CENTER,no,,4
HAWAII,2006,HAWAII MEDICAL ASSOCIATION,yes,HEALTH PROFESSIONALS,4
HAWAII,2006,HAWAII METAL RECYCLING CO,yes,,1
HAWAII,2006,HAWAII METAL RECYCLING CO,yes,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,2
HAWAII,2006,HAWAII NURSES ASSOCIATION,yes,HEALTH PROFESSIONALS,3
HAWAII,2006,HAWAII OPERATING ENGINEERS INDUSTRY STABILIZATION FUND,yes,GENERAL CONTRACTORS,4
HAWAII,2006,HAWAII PACIFIC HEALTH,no,,1
HAWAII,2006,HAWAII PEST CONTROL ASSOCIATION,yes,,1
HAWAII,2006,HAWAII PRIMARY CARE,no,,1
HAWAII,2006,HAWAII PSYCHIATRIC MEDICAL ASSOCIATION,yes,HEALTH PROFESSIONALS,4
HAWAII,2006,HAWAII PSYCHOLOGICAL ASSOCIATION,yes,HEALTH PROFESSIONALS,1
HAWAII,2006,HAWAII RENEWABLE ENERGY ALLIANCE,no,,1
HAWAII,2006,HAWAII RESERVES INC,yes,,2
HAWAII,2006,HAWAII SOCIETY OF CPAS,yes,,1
HAWAII,2006,HAWAII STATE AFL-CIO,yes,GENERAL TRADE UNIONS,1
HAWAII,2006,HAWAII STATE ASSOCIATION OF ELECTRICAL WORKERS,yes,GENERAL TRADE UNIONS,1
HAWAII,2006,HAWAII STATE FIRE FIGHTERS ASSOCIATION,yes,PUBLIC SECTOR UNIONS,3
HAWAII,2006,HAWAII STATE TEACHERS ASSOCIATION,yes,PUBLIC SECTOR UNIONS,4
HAWAII,2006,HAWAII STATE TOWING ASSOCIATION,no,,1
HAWAII,2006,HAWAII SUPERFERRY INC,yes,MISCELLANEOUS TRANSPORT,1
HAWAII,2006,"HAWAII SUPERFERRY, INC",no,,2
HAWAII,2006,HAWAII TOURISM AUTHORITY,no,,1
HAWAII,2006,HAWAII TRANSPORTATION ASSOCIATION,yes,,2
HAWAII,2006,HAWAIIAN AIRLINES,yes,AIR TRANSPORT,1
HAWAII,2006,"HAWAIIAN AIRLINES, INC",no,,2
HAWAII,2006,HAWAIIAN ALLIANCE FOR RESPONSIBLE TECHNOLOGY & SCIENCE,no,,1
HAWAII,2006,HAWAIIAN ELECTRIC COMPANY INC,no,,1
HAWAII,2006,"HAWAIIAN ELECTRIC COMPANY, INC",no,,19
HAWAII,2006,HAWAIIAN ELECTRIC INDUSTRIES INC,yes,,5
HAWAII,2006,HAWAIIAN HUMANE SOCIETY,no,,4
HAWAII,2006,HAWAIIAN ISLAND DEVELOPMENT COMPANY INC,no,,1
HAWAII,2006,HAWAIIAN MEMORIAL LIFE PLAN LTD,no,,1
HAWAII,2006,"HAWAIIAN MEMORIAL LIFE PLAN, LTD",no,,1
HAWAII,2006,HAWAIIAN TELCOM COMMUNICATIONS INC,yes,,6
HAWAII,2006,HAWAIIAN TELCOM INC,no,,1
HAWAII,2006,HAWAIIAN TELCOM INC,yes,,5
HAWAII,2006,HAWAIIAN TELCOM SERVICES COMPANY INC,no,,5
HAWAII,2006,"HAWAIIAN TELCOM SERVICES, INC",no,,1
HAWAII,2006,HEALTHCARE ASSOCIATION OF HAWAII,yes,HOSPITALS & NURSING HOMES,2
HAWAII,2006,HO OKAKO O CORPORATION,no,,1
HAWAII,2006,"HOFFMANN-LA ROCHE, INC",no,,2
HAWAII,2006,"HONOLULU MARINE, INC DBA KEWALO SHIPYARD",no,,1
HAWAII,2006,HONOLULU SEAWATER AIR CONDITIONING LLC,no,,2
HAWAII,2006,"HUNT, FLOYD & ING ALSTON",no,,1
HAWAII,2006,"HUNT, FLOYD & ING ALSTON",no,,1
HAWAII,2006,"IDAHO WASTE SYSTEMS, INC",no,,1
HAWAII,2006,IMS HEALTH INCORPORATED,no,,2
HAWAII,2006,IMX COMPANIES,no,,1
HAWAII,2006,INSURANCE AUTO AUCTIONS,yes,AUTOMOTIVE,1
HAWAII,2006,INTERMOUNTAIN HEALTH CARE / AMERINET,no,,2
HAWAII,2006,INVESTMENT COMPANY INSTITUTE,no,,1
HAWAII,2006,IRONWORKERS UNIDENTIFIED,yes,GENERAL TRADE UNIONS,4
HAWAII,2006,ISLAND INSURANCE CO,yes,INSURANCE,1
HAWAII,2006,"ISLAND RECYCLING, INC",no,,1
HAWAII,2006,JOHNSON & JOHNSON SERVICES,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
HAWAII,2006,KAISER PERMANENTE,yes,HEALTH SERVICES,2
HAWAII,2006,KAMEHAMEHA SCHOOLS,yes,,2
HAWAII,2006,KAUAI ISLAND UTILITY CO-OP,no,,3
HAWAII,2006,KAUAULA LAND COMPANY LLC,no,,2
HAWAII,2006,KEIKI O KA AINA FAMILY LEARNING CENTER,no,,1
HAWAII,2006,"KIOPAA DEVELOPMENT, LLC",no,,1
HAWAII,2006,"KOA TIMBER, INC",no,,1
HAWAII,2006,KONA COALITION OF CONCERNED CITIZENS,no,,1
HAWAII,2006,KONA MARINA DEVELOPMENT GROUP LLC,no,,1
HAWAII,2006,KRAFT FOODS,yes,FOOD PROCESSING & SALES,2
HAWAII,2006,LAND USE RESEARCH FOUNDATION OF HAWAII,no,,1
HAWAII,2006,LAND USE RESEARCH FOUNDATION OF HI,no,,2
HAWAII,2006,LAUMAKA LLC,no,,2
HAWAII,2006,LEGAL AID SOCIETY OF HAWAII,no,,13
HAWAII,2006,LEXIS LAW PUBLISHING,no,,1
HAWAII,2006,LIBERTY MUTUAL INSURANCE,yes,INSURANCE,1
HAWAII,2006,LIFE OF THE LAND,no,,2
HAWAII,2006,LOCAL 5,yes,,1
HAWAII,2006,LONGS DRUG STORES,no,,1
HAWAII,2006,MARCH OF DIMES,yes,HEALTH & WELFARE POLICY,1
HAWAII,2006,"MARKETING RESOURCE GROUP, INC",no,,1
HAWAII,2006,MARRIOTT VACATION CLUB INTERNATIONAL,yes,LODGING & TOURISM,1
HAWAII,2006,MAUI CHAMBER OF COMMERCE,yes,BUSINESS ASSOCIATIONS,1
HAWAII,2006,"MAUI ELECTRIC COMPANY, LTD",no,,3
HAWAII,2006,MAUI ETHANOL,no,,1
HAWAII,2006,MAUI HOTEL ASSOCIATION,yes,LODGING & TOURISM,1
HAWAII,2006,MAUI LAND & PINEAPPLE CO,yes,CROP PRODUCTION & BASIC PROCESSING,1
HAWAII,2006,"MAUI LAND & PINEAPPLE COMPANY, INC",yes,,3
HAWAII,2006,MAUNALUA BAY BEACH OHANA,no,,2
HAWAII,2006,MCDONALDS CORPORATION,no,,3
HAWAII,2006,MEADOW GOLD DAIRIES,yes,,1
HAWAII,2006,MEDCO HEALTH SOLUTIONS,yes,RETAIL SALES,2
HAWAII,2006,MEDIMMUNE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
HAWAII,2006,"MILILANI GROU, INC",no,,1
HAWAII,2006,MILLER BREWING CO,yes,"BEER, WINE & LIQUOR",2
HAWAII,2006,"MOANA PA AKAI, INC, DBA HAWAIIAN TUG & BARGE",no,,2
HAWAII,2006,"MOANA PAAKAI INC, DBA HAWAIIAN TUG & BARGE",no,,1
HAWAII,2006,MOLOKAI GENERAL HOSPITAL,no,,2
HAWAII,2006,MORTGAGE BANKERS ASSOCIATION OF HAWAII,yes,,1
HAWAII,2006,MOTION PICTURE ASSOCIATION OF AMERICA,yes,TV & MOVIE PRODUCTION/DISTRIBUTION,1
HAWAII,2006,MS HEALTH INCORPORATED,no,,1
HAWAII,2006,NA LEO POHAI,no,,1
HAWAII,2006,NAIFA HAWAII,no,,1
HAWAII,2006,NALEO POHAI,no,,1
HAWAII,2006,NANAKULI HOUSING CORPORATION,no,,1
HAWAII,2006,NATIONAL ASSN OF SOCIAL WORKERS,no,,1
HAWAII,2006,NATIONAL ASSOCIATION OF SETTLEMENT PURCHASERS,yes,MISCELLANEOUS FINANCE,3
HAWAII,2006,NATIONAL FEDERATION OF INDEPENDENT BUSINESS / NFIB,yes,BUSINESS ASSOCIATIONS,2
HAWAII,2006,NATIONAL FIELD RESOURCE NETWORK,no,,2
HAWAII,2006,NATIONAL PROSTATE CANCER COALITION,no,,1
HAWAII,2006,NATURE CONSERVANCY OF HAWAII,no,,1
HAWAII,2006,NBC UNIVERSAL,yes,TV & MOVIE PRODUCTION/DISTRIBUTION,1
HAWAII,2006,NON-BANK FUNDS TRANSMITTERS GROUP,no,,2
HAWAII,2006,NORFOLK COMMUNITY ASSOCIATION,no,,1
HAWAII,2006,NORTH WEST CRUISESHIP ASSOCIATION,no,,2
HAWAII,2006,NORWEGIAN CRUISE LINE,no,,4
HAWAII,2006,OCEAN TOURISM COALITION,yes,LODGING & TOURISM,1
HAWAII,2006,OCEANIC INSTITUTE,no,,2
HAWAII,2006,ORGAN DONOR CENTER OF HAWAII,no,,1
HAWAII,2006,OUTRIGGER ENTERPRISES,yes,LODGING & TOURISM,2
HAWAII,2006,OW ENTERPRISES LLP,no,,1
HAWAII,2006,PACIFIC ENERGY CONSERVATION SERVICES INC,no,,1
HAWAII,2006,PACIFIC INSULATION CONTRACTORS ASSOCIATION,no,,1
HAWAII,2006,PACIFIC LIGHTNET COMMUNICATIONS,no,,2
HAWAII,2006,PACIFIC RESOURCE PARTNERSHIP,yes,OTHER/SINGLE ISSUE GROUPS,3
HAWAII,2006,PACIFIC SHIPYARDS INTERNATIONAL,yes,SEA TRANSPORT,2
HAWAII,2006,"PAE AINA COMMUNICATIONS, LLP",no,,1
HAWAII,2006,PAINTING INDUSTRY OF HAWAII - LABOR MGMT COOPERATION FUND,no,,1
HAWAII,2006,"PAYDAY LOANS OF HAWAII, INC",no,,2
HAWAII,2006,PHILIP MORRIS,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,5
HAWAII,2006,PHRMA,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
HAWAII,2006,PINEAPPLE GROWERS ASSOCIATION OF HAWAII,yes,,1
HAWAII,2006,PIONEER HI-BRED INTERNATIONAL,yes,AGRICULTURAL SERVICES & PRODUCTS,1
HAWAII,2006,PLANNED PARENTHOOD OF HAWAII,yes,HEALTH SERVICES,1
HAWAII,2006,PLUMBERS & PIPEFITTERS LOCAL 675,yes,GENERAL TRADE UNIONS,1
HAWAII,2006,PLUMBING & MECHANICAL CONTRACTORS ASSOCIATION OF HAWAII,no,,1
HAWAII,2006,PRIMERICA,yes,INSURANCE,1
HAWAII,2006,"PROFESSIONAL INSURANCE AGENTS, INC",no,,1
HAWAII,2006,QUEENS HEALTH SYSTEMS,no,,3
HAWAII,2006,R J REYNOLDS TOBACCO CO,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,1
HAWAII,2006,"RDR, INC",no,,1
HAWAII,2006,RECORDING INDUSTRY ASSOCIATION OF AMERICA,yes,RECORDED MUSIC PRODUCTION,2
HAWAII,2006,REINSURANCE ASSOCIATION OF AMERICA,yes,INSURANCE,1
HAWAII,2006,RESORTQUEST HAWAII LLC,no,,1
HAWAII,2006,RESPONSIBLE USE OF FIREWORKS ASSOCIATION,no,,3
HAWAII,2006,RETAIL LIQUOR DEALERS ASSOCIATION,no,,1
HAWAII,2006,RETAIL MERCHANTS OF HAWAII,yes,RETAIL SALES,1
HAWAII,2006,REYNOLDS RECYCLING,yes,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,2
HAWAII,2006,ROMAN CATHOLIC CHURCH IN THE STATE OF HAWAII,no,,2
HAWAII,2006,ROOFING CONTRACTORS ASSOCIATION OF HAWAII,no,,1
HAWAII,2006,SAFEWAY,yes,FOOD PROCESSING & SALES,1
HAWAII,2006,"SANOFI-AVENTIS GROUP (SANOFI-SYNTHELABO, INC0",no,,1
HAWAII,2006,SCHERING-PLOUGH,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
HAWAII,2006,SCHULER HOMES LLC,no,,1
HAWAII,2006,"SCHULER HOMES, LLC",no,,1
HAWAII,2006,SECURITIES INDUSTRY ASSOCIATION,no,,1
HAWAII,2006,"SHOEMAKER, GRANT",no,,1
HAWAII,2006,"SIERRA CLUB, HAWAII CHAPTER",yes,,1
HAWAII,2006,"SOCIETY FOR HUMAN RESOURCE MANAGEMENT, HAWAII CHAPTER",no,,1
HAWAII,2006,"SPECTRUM HEALTH SYSTEMS, INC",no,,1
HAWAII,2006,SPRINGER DEVELOPMENT INC,no,,1
HAWAII,2006,SPRINT,yes,TELECOM SERVICES & EQUIPMENT,1
HAWAII,2006,STARWOOD VACATION OWNERSHIP,no,,1
HAWAII,2006,STATE FARM INSURANCE COMPANIES,no,,2
HAWAII,2006,STATE OF HAWAII ORGANIZATION OF POLICE OFFICERS,yes,PUBLIC SECTOR UNIONS,2
HAWAII,2006,STEEL FABRICATORS & ERECTORS OF HAWAII,yes,STEEL,3
HAWAII,2006,SUBCONTRACTORS ASSOCIATION OF HAWAII,yes,GENERAL CONTRACTORS,2
HAWAII,2006,SUMMERLIN LIFE & HEALTH INSURANCE COMPANY,no,,2
HAWAII,2006,"SUNRISE OCEAN FRONT FARMS, LLC",no,,1
HAWAII,2006,T-MOBILE,yes,TELECOM SERVICES & EQUIPMENT,1
HAWAII,2006,TAKEDA PHARMACEUTICALS,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
HAWAII,2006,TEACHERS INSURANCE & ANNUITY ASSOCIATION,yes,,2
HAWAII,2006,THE CHAMBER OF COMMERCE OF HAWAII,no,,1
HAWAII,2006,THE GAS CO,yes,,2
HAWAII,2006,THE TRUST FOR PUBLIC LAND,yes,PRO-ENVIRONMENTAL POLICY,1
HAWAII,2006,"TIMESHARE LIQUIDATORS OF HAWAII, LLC",no,,1
HAWAII,2006,TOUCHSTONE TELEVISION,no,,3
HAWAII,2006,UNIDEV LLC,no,,2
HAWAII,2006,UNITED PUBLIC WORKERS LOCAL 646,no,,2
HAWAII,2006,UNITED PUBLIC WORKERS LOCAL 646,yes,PUBLIC SECTOR UNIONS,1
HAWAII,2006,UNIVERSITY OF HAWAII FOUNDATION,no,,2
HAWAII,2006,UNIVERSITY OF HAWAII PROFESSIONAL ASSEMBLY,yes,PUBLIC SECTOR UNIONS,1
HAWAII,2006,UNIVERSITY OF PHOENIX,yes,EDUCATION,1
HAWAII,2006,"UNSPAM TECHNOLOGIES, INC",no,,1
HAWAII,2006,UPS,yes,AIR TRANSPORT,1
HAWAII,2006,US SMOKELESS TOBACCO CO,no,,3
HAWAII,2006,VERIZON COMMUNICATIONS,yes,TELECOM SERVICES & EQUIPMENT,4
HAWAII,2006,"VERIZON HAWAII, INC",no,,1
HAWAII,2006,WAIKIKI IMPROVEMENT ASSOCIATION,no,,1
HAWAII,2006,WAL-MART,yes,RETAIL SALES,2
HAWAII,2006,WEST,no,,1
HAWAII,2006,WESTERN STATES PETROLEUM ASSOCIATION,yes,OIL & GAS,1
HAWAII,2006,WINE INSTITUTE,yes,"BEER, WINE & LIQUOR",2
HAWAII,2006,WYETH PHARMACEUTICALS,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
HAWAII,2006,YOUNG BROTHERS,yes,SEA TRANSPORT,3,"
"
HAWAII,2007,1250 OCEANSIDE PARTNERS DBA HOKULI A,no,,1
HAWAII,2007,24 HOUR FITNESS,yes,MISCELLANEOUS SERVICES,2
HAWAII,2007,AAA HAWAII LLC,no,,1
HAWAII,2007,AAA HAWAII LLC,no,,1
HAWAII,2007,ABBOTT LABORATORIES,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
HAWAII,2007,ACLU OF HAWAII,no,OTHER/SINGLE ISSUE GROUPS,2
HAWAII,2007,ADULT FOSTER HOME ASSOCIATION OF HAWAII,yes,HEALTH SERVICES,1
HAWAII,2007,ADVANTAGE CAPITAL PARTNERS,yes,SECURITIES & INVESTMENT,1
HAWAII,2007,ADWORKS IN MOTION,no,,2
HAWAII,2007,AIG COMPANIES,no,,1
HAWAII,2007,AINA NUI CORPORATION,no,,2
HAWAII,2007,ALEXANDER & BALDWIN,yes,REAL ESTATE,2
HAWAII,2007,ALLIANCE FOR MARRIAGE FOUNDATION,no,,1
HAWAII,2007,ALLIANCE OF AUTOMOBILE MANUFACTURERS,yes,AUTOMOTIVE,3
HAWAII,2007,ALLIANCE OF RESIDENTIAL CARE ADMINISTRATORS,yes,HOSPITALS & NURSING HOMES,2
HAWAII,2007,"ALOHA AIRLINES, INC",no,,1
HAWAII,2007,ALOHA PETROLEUM,yes,OIL & GAS,3
HAWAII,2007,ALOHACARE,yes,,3
