State,Year,Name,Active,Industry,Number of Lobbyists
MARYLAND,2006,"APPLE COMPUTER, INC C / O CATHERINE HUTCHINSON FOSTER",no,,1
MARYLAND,2006,APS HEALTHCARE INC,no,,3
MARYLAND,2006,APX ALARM SECURITY SOLUTIONS INC,yes,,2
MARYLAND,2006,"ARC OF BALTIMORE, THE",no,,2
MARYLAND,2006,"ARC OF MONTGOMERY COUNTY-FAMILY & INFANT CHILD CARE CENTER C / O PETER HOLDEN, EXECUTIVE DIRECTOR",no,,3
MARYLAND,2006,ARCHDIOCESE OF WASHINGTON,no,,2
MARYLAND,2006,ARINC INC,yes,DEFENSE AEROSPACE,2
MARYLAND,2006,ARMY ALLIANCE INC,no,,1
MARYLAND,2006,"ARTEMIS GROUP, THE",no,,1
MARYLAND,2006,ARTHRITIS FOUNDATION,no,,3
MARYLAND,2006,ARTS EDUCATION IN MARYLAND SCHOOLS INC,no,,1
MARYLAND,2006,ASSOCIATED BLACK CHARITIES,yes,,2
MARYLAND,2006,ASSOCIATED BUILDERS & CONTRACTORS CHESAPEAKE SHORES CHAPTER,no,,1
MARYLAND,2006,ASSOCIATED BUILDERS & CONTRACTORS METRO WASHINGTON CHAPTER,no,,3
MARYLAND,2006,"ASSOCIATED BUILDERS & CONTRACTORS, EASTERN SHORE CHAPTER",no,,1
MARYLAND,2006,ASSOCIATED BUILDERS & CONTRACTORS-CHESAPEAKE CHAPTER,no,,2
MARYLAND,2006,ASSOCIATED GENERAL CONTRACTORS-MD CHAPTER,no,,2
MARYLAND,2006,ASSOCIATED PETROLEUM INDUSTRIES,yes,OIL & GAS,1
MARYLAND,2006,ASSOCIATED UTILITY CONTRACTORS OF MD INC,yes,ELECTRIC UTILITIES,1
MARYLAND,2006,ASSOCIATION OF CLASSIFIED EMPLOYEES LOCAL 2250,yes,PUBLIC SECTOR UNIONS,3
MARYLAND,2006,"ASSOCIATION OF FOREST INDUSTRIES EDWARD YATES, PRESIDENT",no,,1
MARYLAND,2006,ASSOCIATION OF MARYLAND PILOTS,yes,,9
MARYLAND,2006,ASSURANT,yes,INSURANCE,1
MARYLAND,2006,ASSURANT GROUP,no,,1
MARYLAND,2006,ASSURED GUARANTY CORPORATION,yes,,3
MARYLAND,2006,ASTRAZENECA,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
MARYLAND,2006,"ASURION PROTECTION SERVICES, LLC",no,,1
MARYLAND,2006,AT&T,yes,TELECOM SERVICES & EQUIPMENT,1
MARYLAND,2006,ATLANTIC RICHFIELD COMPANY,no,OIL & GAS,2
MARYLAND,2006,AUDUBON NATURALIST SOCIETY OF THE CENTRAL ATLANTIC STATES INC,no,,2
MARYLAND,2006,"AVAYA, INC C / O KENNETH L KEEFE, DIRECTOR",no,,3
MARYLAND,2006,AVENTIS PHARMACEUTICALS,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
MARYLAND,2006,BAA USA INC,no,,2
MARYLAND,2006,BALLYS TOTAL FITNESS,no,,1
MARYLAND,2006,BALTIMORE / WASHINGTON CORRIDOR CHAMBER OF COMMERCE,no,,1
MARYLAND,2006,BALTIMORE / WASHINGTON INTERNATIONAL AIRPORT FIRE FIGHTERS LOCAL 1742,yes,,1
MARYLAND,2006,BALTIMORE BUILDING & CONSTRUCTION TRADES COUNCIL,yes,GENERAL TRADE UNIONS,1
MARYLAND,2006,"BALTIMORE CHESAPEAKE BAY OUTWARD BOUND CENTER, INC",no,,1
MARYLAND,2006,BALTIMORE CITY MEDICAL SOCIETY,yes,HEALTH PROFESSIONALS,1
MARYLAND,2006,BALTIMORE CITY SUBSTANCE ABUSE DIRECTORATE C / O BALTIMORE BEHAVIORAL HEALTH,no,,1
MARYLAND,2006,BALTIMORE COUNTY CHAMBER OF COMMERCE,no,,2
MARYLAND,2006,BALTIMORE COUNTY FRATERNAL ORDER OF POLICE LODGE 4,yes,PUBLIC SECTOR UNIONS,1
MARYLAND,2006,BALTIMORE COUNTY MEDICAL ASSOCIATION,no,,1
MARYLAND,2006,BALTIMORE GAS & ELECTRIC,yes,ELECTRIC UTILITIES,2
MARYLAND,2006,BALTIMORE JEWISH COUNCIL,no,,4
MARYLAND,2006,BALTIMORE LICENSED BEVERAGE ASSOCIATION,yes,,1
MARYLAND,2006,"BALTIMORE LIFE INSURANCE COMPANY, THE",no,,3
MARYLAND,2006,"BALTIMORE OPERA, THE",no,,6
MARYLAND,2006,BALTIMORE ORIOLES,yes,RECREATION & LIVE ENTERTAINMENT,1
MARYLAND,2006,BALTIMORE RAVENS,yes,RECREATION & LIVE ENTERTAINMENT,1
MARYLAND,2006,BALTIMORE RETIRED POLICE BENEVOLENT ASSOCIATION,yes,PUBLIC SECTOR UNIONS,1
MARYLAND,2006,"BALTIMORE STREETCAR MUSEUM, THE",no,,1
MARYLAND,2006,"BALTIMORE SUBSTANCE ABUSE SYSTEMS, INC",no,,1
MARYLAND,2006,BALTIMORE SYMPHONY ORCHESTRA,yes,,1
MARYLAND,2006,BALTIMORE TEACHERS UNION,yes,PUBLIC SECTOR UNIONS,1
MARYLAND,2006,BANK OF AMERICA,yes,COMMERCIAL BANKS,8
MARYLAND,2006,"BARNES & NOBLE COLLEGE BOOKSELLERS, INC",no,,3
MARYLAND,2006,BARWOOD INC,yes,,1
MARYLAND,2006,BAYER AG,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
MARYLAND,2006,BEARING POINT INC,no,,2
MARYLAND,2006,BEER WHOLESALERS COUNCIL OF MARYLAND C / O NEAL KATCEF,no,,1
MARYLAND,2006,"BELL GROUP, THE",no,,1
MARYLAND,2006,BERETTA USA CORPORATION,yes,,1
MARYLAND,2006,BEST BUDDIES INTERNATIONAL INC,no,,4
MARYLAND,2006,BFI,no,,3
MARYLAND,2006,BINSONS HOSPITAL SUPPLIES INC KENNETH G FASSE PRESIDENT,no,,1
MARYLAND,2006,"BINSONS HOSPITAL SUPPLIES, INC KENNETH G FASSE, PRESIDENT",no,,1
MARYLAND,2006,BLIND INDUSTRIES & SERVICE OF MARYLAND,no,,1
MARYLAND,2006,BLIND INDUSTRIES & SERVICES OF MARYLAND,no,,4
MARYLAND,2006,BOARD OF EDUCATION OF WASHINGTON COUNTY,no,,1
MARYLAND,2006,BOORDY VINEYARDS,yes,"BEER, WINE & LIQUOR",1
MARYLAND,2006,"BOWLING BROOK PREPARATORY SCHOOL, INC",no,,1
MARYLAND,2006,BSC AMERICA,yes,AUTOMOTIVE,6
MARYLAND,2006,BSCAMERICA COMPANIES,no,,1
MARYLAND,2006,BUFFALO COAL CO,yes,MINING,1
MARYLAND,2006,BUILDING OWNERS & MANAGERS ASSOCIATION OF GREATER BALTIMORE,no,,1
MARYLAND,2006,BWI TAXI MANAGEMENT,no,,1
MARYLAND,2006,BYWATER MUTUAL HOMES,no,,1
MARYLAND,2006,"CABLE TELECOMMUNICATIONS ASSOCIATION OF MARYLAND, DELAWARE & DISTRICT OF COLUMBIA",no,,3
MARYLAND,2006,"CABLE TELECOMMUNICATIONS ASSOCIATION OF MD, D E & DC",no,,11
MARYLAND,2006,CAN INSURANCE COMPANIES,no,,1
MARYLAND,2006,CAPITAL PLAZA ASSOCIATES LIMITED PARTNERSHIP RANDALL LEVITT C / O THE NELLIS CORPORATION,no,,3
MARYLAND,2006,CAPITOL STRATEGIES LLC,yes,,1
MARYLAND,2006,"CARDINAL NOVELTY DISTRIBUTING COMPANY, INC",no,,5
MARYLAND,2006,CAREFIRST BLUE CROSS BLUE SHIELD OF MARYLAND,yes,INSURANCE,9
MARYLAND,2006,CARROLL COUNTY CHAMBER OF COMMERCE,no,,1
MARYLAND,2006,CARROLL HOSPITAL CENTER,no,,1
MARYLAND,2006,"CARROLL, CAMILLA",no,,1
MARYLAND,2006,CARROLLTON ENTERPRISES,yes,,2
MARYLAND,2006,CARTER GOBLE LEE COMPANIES,no,,1
MARYLAND,2006,"CASA OF MARYLAND, INC",no,,1
MARYLAND,2006,CATHOLIC CHARITIES,no,,2
MARYLAND,2006,CBH COMMUNITY BEHAVIORAL HEALTH ASSOCIATION OF MARYLAND,no,,1
MARYLAND,2006,CCRC COALITION C / O DANIEL K OBRIEN,no,,1
MARYLAND,2006,"CEASE FIRE, MD, INC",no,,1
MARYLAND,2006,CED ROCK SPRINGS LLC,no,,4
MARYLAND,2006,"CELLCO PARTNERSHIP, A DELAWARE LIMITED PARTNERSHIP D / B / A VERIZON WIRELESS",no,,5
MARYLAND,2006,CENDANT CORPORATION C / O CARRIE HARTGEN,no,,1
MARYLAND,2006,CENTER FOR ENERGY & ECONOMIC DEVELOPMENT,no,MINING,3
MARYLAND,2006,CENTER STAGE ASSOCIATES INC,no,,1
MARYLAND,2006,"CENTRE FOR MANAGEMENT & TECHNOLOGY, THE",no,,1
MARYLAND,2006,CGI TECHNOLOGIES & SOLUTIONS,yes,BUSINESS SERVICES,5
MARYLAND,2006,CHESAPEAKE ASSOCIATION OF REHABILITATION PROFESSIONALS IN THE PRIVATE SECTOR C / O CURTIS WORK REHABILITATION SERVICES,no,,1
MARYLAND,2006,CHESAPEAKE BAY FOUNDATION,no,,9
MARYLAND,2006,CHESAPEAKE BAY MARITIME MUSEUM,no,,1
MARYLAND,2006,CHESAPEAKE CUSTOM HOMES,yes,HOME BUILDERS,3
MARYLAND,2006,CHESAPEAKE FAST FERRY COALITION MARYLAND PUBLIC AFFAIRS,no,,2
MARYLAND,2006,CHESAPEAKE FOUNDRIES INC,yes,,1
MARYLAND,2006,CHESAPEAKE GOVERNMENT RELATIONS,yes,LAWYERS & LOBBYISTS,1
MARYLAND,2006,CHESAPEAKE RANCH WATER COMPANY,no,,1
MARYLAND,2006,CHESAPEAKE UTILITIES,yes,OIL & GAS,3
MARYLAND,2006,"CHESAPEAKE VENTURES, L L C",no,,1
MARYLAND,2006,"CHILDRENS GUILD, INC, THE",no,,3
MARYLAND,2006,CHILDRENS NATIONAL MEDICAL CENTER C / O JACQUELINE BOWENS-JONES VP,no,,1
MARYLAND,2006,"CHILDRENS NATIONAL MEDICAL CENTER C / O JACQUELINE BOWENS-JONES, VP",no,,7
MARYLAND,2006,"CHIMES, THE",no,,6
MARYLAND,2006,CHLORINE CHEMISTRY COUNCIL,no,,3
MARYLAND,2006,CHOICEPOINT INC,yes,,2
MARYLAND,2006,CHOPTANK ELECTRIC COOPERATIVE,yes,ELECTRIC UTILITIES,1
MARYLAND,2006,CHOPTANK ELECTRIC COOPERATIVE INC,yes,,3
MARYLAND,2006,CHRISTIAN SCIENCE COMMITTEE ON PUBLICATION,no,CHRISTIAN CONSERVATIVE,1
MARYLAND,2006,CIGAR ASSOCIATION OF AMERICA,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,1
MARYLAND,2006,CIGNA CORP,yes,INSURANCE,1
MARYLAND,2006,CINGULAR WIRELESS,yes,TELECOM SERVICES & EQUIPMENT,2
MARYLAND,2006,CITIGROUP,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",1
MARYLAND,2006,CITIZEN ADVOCATES FOR SAFE & EFFICIENT TRAVEL,no,,1
MARYLAND,2006,CITIZENS PLANNING & HOUSING ASSOCIATION,no,,1
MARYLAND,2006,CITY OF ANNAPOLIS,no,,1
MARYLAND,2006,CITY OF CUMBERLAND,yes,,1
MARYLAND,2006,CITY OF DISTRICT HEIGHTS,yes,,3
MARYLAND,2006,CITY OF GAITHERSBURG,no,,3
MARYLAND,2006,CITY OF GLENARDEN,yes,,3
MARYLAND,2006,CITY OF MOUNT RAINIER,no,,3
MARYLAND,2006,CITY OF ROCKVILLE,no,,1
MARYLAND,2006,CITY OF SEAT PLEASANT,no,,3
MARYLAND,2006,CITY OF TAKOMA PARK,no,,3
MARYLAND,2006,CIVIGENICS INC,yes,MISCELLANEOUS BUSINESS,1
MARYLAND,2006,CJ SYSTEMS AVIATION GROUP / D B A STATE MEDEVAC,no,,1
MARYLAND,2006,CLARK ENTERPRISES INC,no,,5
MARYLAND,2006,"CLARK ENTERPRISES, INC",no,,1
MARYLAND,2006,"CLEAN ENERGY PARTNERSHIP, THE",no,,2
MARYLAND,2006,CLEARPOINT RESOURCES,no,,1
MARYLAND,2006,CLIENT NETWORK SERVICES INC,yes,,2
MARYLAND,2006,CLOVERLEAF ENTERPRISES INC,yes,,5
MARYLAND,2006,CLOVERLEAF STANDARDBRED OWNERS ASSOCIATION,yes,GAMBLING & CASINOS,3
MARYLAND,2006,COALITION FOR PATIENTS RIGHTS,no,,1
MARYLAND,2006,COALITION FOR TAX EQUITY,no,,1
MARYLAND,2006,"COALITION OF MARYLAND YMCAS C / O MICHAEL FLICEK, PRESIDENT",no,,3
MARYLAND,2006,COALITION TO END CHILDHOOD LEAD POISONING INC,no,,2
MARYLAND,2006,COLLEGE OF AMERICAN PATHOLOGISTS,yes,HEALTH PROFESSIONALS,7
MARYLAND,2006,"COLLINGTON PARTNERS, LP",no,,1
MARYLAND,2006,COLONIAL PIPELINE CO,yes,OIL & GAS,7
MARYLAND,2006,COLUMBIA ASSOCIATION,no,,1
MARYLAND,2006,COLUMBIA GAS OF MARYLAND INC,no,,1
MARYLAND,2006,COMCAST,yes,TELECOM SERVICES & EQUIPMENT,1
MARYLAND,2006,COMMERCE ENERGY,yes,,1
MARYLAND,2006,COMMERCIAL AUCTIONEERS OF MARYLAND,no,,1
MARYLAND,2006,COMMITTEE TO SAVE THE TRAIL (COST),no,,5
MARYLAND,2006,COMMON CAUSE,yes,OTHER/SINGLE ISSUE GROUPS,2
MARYLAND,2006,COMMON GOOD,yes,,1
MARYLAND,2006,COMMUNITY BEHAVIORAL HEALTH ASSOCIATION OF MD,yes,,1
MARYLAND,2006,COMMUNITY FINANCIAL SERVICES ASSOCIATION OF AMERICA,yes,PAYDAY/TITLE LOANS,3
MARYLAND,2006,COMMUNITY HOSPICE OF MARYLAND,no,,3
MARYLAND,2006,COMMUNITY MEDICAL CENTERS,no,,1
MARYLAND,2006,CONCENTRA MEDICAL CENTERS,no,,4
MARYLAND,2006,"CONFERENCE OF PRIVATE ORGANIZATIONS OF MARYLAND (CONPOR) MD, DE & DC ELKS ASSOCIATION",no,,1
MARYLAND,2006,CONNECTIONS EDUCATION,yes,EDUCATION,1
MARYLAND,2006,CONSERVATION CAMPAIGN INC,no,,1
MARYLAND,2006,CONSTELLATION ENERGY,yes,ELECTRIC UTILITIES,1
MARYLAND,2006,CONSTELLATION ENERGY GROUP INC,yes,,19
MARYLAND,2006,CONSUMER DATA INDUSTRY ASSOCIATION,yes,,1
MARYLAND,2006,CONSUMER HEALTH ALLIANCE C / O MAYER BROWN ROWE & MAW LLP,no,,1
MARYLAND,2006,CONSUMERS UNION OF U S INC,no,,2
MARYLAND,2006,CONTRACTOR SUPPLIES & SERVICES INC,yes,,1
MARYLAND,2006,"COORDINATING CENTER, THE",no,,1
MARYLAND,2006,COPT,yes,,1
MARYLAND,2006,"CORAL POWER, L L C",no,,2
MARYLAND,2006,CORE COMMUNICATIONS INC,yes,TELECOM SERVICES & EQUIPMENT,3
MARYLAND,2006,CORP SERVICE CO,yes,,1
MARYLAND,2006,"CORRECTAXES C / O JOHNSON, MADIGAN, PECK, BOLAND & STEWART",no,,1
MARYLAND,2006,CORRECTIONAL MEDICAL SERVICES,yes,MISCELLANEOUS BUSINESS,1
MARYLAND,2006,COSMETIC TOILETRY & FRAGRANCE ASSOCIATION THE,no,,1
MARYLAND,2006,"COUNT PROGRAM, THE",no,,1
MARYLAND,2006,COUNTY COMMISSIONERS OF CAROLINE COUNTY COURTHOUSE,no,,1
MARYLAND,2006,"COVENTRY FIRST, LLC",no,,6
MARYLAND,2006,CREDIT UNION OF MARYLAND,yes,CREDIT UNIONS,3
MARYLAND,2006,"CRISFIELD ASSOCIATES, LLC",no,,2
MARYLAND,2006,CSX TRANSPORTATION,yes,RAILROADS,2
MARYLAND,2006,CTB GOVERNMENT RELATIONS LLC CAROLYN BURRIDGE PRESIDENT,no,,1
MARYLAND,2006,CVS CAREMARK,yes,RETAIL SALES,9
MARYLAND,2006,"DAILY RECORD, THE",no,,1
MARYLAND,2006,DARDEN RESTAURANTS,yes,FOOD & BEVERAGE,1
MARYLAND,2006,DASC LLC SMITH HOME FARM,no,,2
MARYLAND,2006,DAVID S BROWN ENTERPRISES,yes,REAL ESTATE,2
MARYLAND,2006,DAVIDSON KEMPNER CAPITAL MANAGEMENT LLC,no,,2
MARYLAND,2006,DAVITA INC,yes,HOSPITALS & NURSING HOMES,2
MARYLAND,2006,DAYS COVE RECLAMATION,yes,WASTE MANAGEMENT,1
MARYLAND,2006,DEHART & DARR ASSOCIATES INC,no,,1
MARYLAND,2006,DELAWARE / MARYLAND AGRIBUSINESS ASSOCIATES,no,,1
MARYLAND,2006,DELMARVA POULTRY INDUSTRY INC,no,,4
MARYLAND,2006,DELTA DENTAL,yes,INSURANCE,4
MARYLAND,2006,DELTA DENTAL PENNSYLVANIA,no,,1
MARYLAND,2006,"DENTAL NETWORK, THE",no,,1
MARYLAND,2006,DIAGEO,yes,"BEER, WINE & LIQUOR",5
MARYLAND,2006,DIEBOLD ELECTION SYSTEMS,no,,1
MARYLAND,2006,DIMENSIONS HEALTHCARE SYSTEM,no,,2
MARYLAND,2006,DIRECT ENERGY,no,,3
MARYLAND,2006,DIRECTV,yes,CABLE TV,3
MARYLAND,2006,DISCOVERY COMMUNICATIONS,yes,TV & MOVIE PRODUCTION/DISTRIBUTION,3
MARYLAND,2006,DISCOVERY PLACE,no,,1
MARYLAND,2006,DMJM DESIGN TECHNOLOGY MANAGEMENT,no,,1
MARYLAND,2006,DMJM HARRIS,no,,1
MARYLAND,2006,"DOCTORS COMMUNITY HOSPITAL PHILIP DOWN, PRESIDENT",no,,5
MARYLAND,2006,DOMINION,yes,MISCELLANEOUS ENERGY,8
MARYLAND,2006,DOZIER TECHNOLOGIES INC,yes,,6
MARYLAND,2006,DREYERS GRAND ICE CREAM INC,yes,DAIRY,5
MARYLAND,2006,DRUG POLICY ALLIANCE,yes,DRUG POLICY,6
MARYLAND,2006,DUKE ENERGY,yes,MISCELLANEOUS ENERGY,3
MARYLAND,2006,DUPONT INC,yes,,2
MARYLAND,2006,EAST HARBOR COMMUNITY DEVELOPMENT CORPORATION,no,,1
MARYLAND,2006,EASTERN DIVERSIFIED PROPERTIES INC,no,,2
MARYLAND,2006,EASTERN SHORE OF MARYLAND EDUCATIONAL CONSORTIUM,yes,,1
MARYLAND,2006,EBAY INC,yes,,2
MARYLAND,2006,EDGAR LOMAX COMPANY,yes,SECURITIES & INVESTMENT,1
MARYLAND,2006,EGYPT ROAD LLC,yes,,10
MARYLAND,2006,EIA / NSWMA,no,,3
MARYLAND,2006,ELDER HEALTH,yes,,4
MARYLAND,2006,ELECTRONIC DATA SYSTEMS,yes,COMPUTER EQUIPMENT & SERVICES,3
MARYLAND,2006,ELEVATOR INDUSTRY WORK PRESERVATION FUND,no,,1
MARYLAND,2006,ELI LILLY & CO,yes,PHARMACEUTICALS & HEALTH PRODUCTS,3
MARYLAND,2006,ENTERPRISE HOLDINGS,yes,AUTOMOTIVE,14
MARYLAND,2006,ENTERTAINMENT SOFTWARE ASSOCIATION,yes,COMPUTER EQUIPMENT & SERVICES,3
MARYLAND,2006,ENVIROMENTAL SYSTEMS PRODUCTS,yes,ENVIRONMENTAL SERVICES & EQUIPMENT,7
MARYLAND,2006,ENVIRONMENTAL FUND FOR MARYLAND,no,,2
