State,StateAbbr,Year,Client,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Wyoming,WY,2001,,Rodney Atkinson,Barry W. Auerbach,Charles R. Bates,Budd Betts,Michael E. Bohl,Michael R. Brown,Juanita I. Duncan,Susan Kay Flack,John M. Hastert,Jennifer L. Hilgenkamp,Robert C. Mayor,Marti J. McGraw,DouglasR. McLaughlin,Eric V. Miller,Luke T. Raczykowski,Laurie Brooke Seidenberg,Harold V. Shockley,Susan D. Tromble,Vernis R. Tromble,Susan D. Tromble,Vernis R. Tromble,Kathryn A. Valido,Evelyn L. Wall,Dennis K. West,Ronald D. Williams,Jim Wingert
Wyoming,WY,2001,Petroleum Association of Wyoming,Dru Bower,Jennifer A. Kavenius,"Elmer S. Parson, Jr."
Wyoming,WY,2001,Wyoming Territorial Park,Walter L. Hammontree,Oliver C. Hill,Vincent V. Picard,Julie Yates
Wyoming,WY,2001,Board Member Sublette Co.,Bernard Holz
Wyoming,WY,2001,Pharmacia Corp.,R. Thomas Knox
Wyoming,WY,2001,General Chemical,Joe Jelaca
Wyoming,WY,2001,Small School Coalition,Jeffrey S. Carrier,Bill D. McIlvain
Wyoming,WY,2001,Wyo. Farm Bureau Fed.,Larry J. Bourret
Wyoming,WY,2001,Wyoming Competitive Choices,Karen Hinchey
Wyoming,WY,2001,Wyoming Assn. of Conservation Dist.,Teresa H. Cole
Wyoming,WY,2001,United Transportation Unon,Terry L. Ungricht
Wyoming,WY,2001,Union Pacific Railroad,Richard M. Hartman
Wyoming,WY,2001,Wy. Assn. of Conservation Districts,Bobbie K. Frank
Wyoming,WY,2001,Mountain West Farm Bureau,Jeff S. Suloff
Wyoming,WY,2001,Federated Fire Fighters,Rodney A. Olson
Wyoming,WY,2001,Wyoming Pioneer Assn.,John C. Bishop
Wyoming,WY,2001,Farmers Insurance,Mike G. Mores
Wyoming,WY,2001,Wyoming Outdoor Council,Michele M. Barlow,John M. Blewer,Dan F. Heilig,Meredith Taylor
Wyoming,WY,2001,Teton County,DeAnn L. Sutton
Wyoming,WY,2001,International Conference of Building,William D. Wall
Wyoming,WY,2001,Laborers Local 1271,James A. Hansen
Wyoming,WY,2001,Equality State Policy Center,Patricia A. Dowd,Sarah A. Gorin,Stephanie A. Kessler,Tom Throop
Wyoming,WY,2001,Pacific Power/PacifiCorp,Robert M. Tarantola
Wyoming,WY,2001,"Wyoming Trucking Assn., Inc.",Sheila D. Foertsch
Wyoming,WY,2001,George K. Baum & Company,Mary J. Keating-Scott
Wyoming,WY,2001,Wyoming State AFL-CIO,John M. Faunce
Wyoming,WY,2001,Sinclair,Clint W. Ensign
Wyoming,WY,2001,RAG Wyoming Land.Co.,Steven R. Laird
Wyoming,WY,2001,Wyoming Conservation Voters,Jason C. Marsden
Wyoming,WY,2001,Wyoming Chapter American Physical c/o,Bill G. Hibbler
Wyoming,WY,2001,Pfizer Inc.,Linda C. Pryor
Wyoming,WY,2001,Wyoming Fire Chiefs Assn.,Gene R. Diedtrich,Don Huber,Kenneth B. Sutton
Wyoming,WY,2001,"Xcel Energy/ Cheyenne Light, Fuel &",Richard L. Kaysen
Wyoming,WY,2001,Wyoming Funeral Directors Assn.,Curtis D. Rostad
Wyoming,WY,2001,Wyoming Assn. of Mental Health,Gay Woodhouse
Wyoming,WY,2001,Federated Firefighters of Wyoming,Vince J. Fate,James D. Narva
Wyoming,WY,2001,Devon Energy,Todd F. Ennenga
Wyoming,WY,2001,Wyoming Bankers Assn. Inc.,Tom Jones
Wyoming,WY,2001,"Wyoming Horseracing, Inc.",Earl R. (Dick) Wallis
Wyoming,WY,2001,Wyoming Highway Patrol Assn.,Thomas E. Adams
Wyoming,WY,2001,PacifiCorp,Donald N. Furman
Wyoming,WY,2001,Wyoming Coalition Against Domestic,Suzan C. Pauling
Wyoming,WY,2001,Wyoming Pharmacists Assn.,Robert E. Smith
Wyoming,WY,2001,Campbell County Chamber of,Cathy A. Homar
Wyoming,WY,2001,Children's Resource Center,Kathleen H. Orton
Wyoming,WY,2001,Black Hills Corporation,Richard W. Bratton,Michael B. Enzi,Kyle D. White
Wyoming,WY,2001,City of Cheyenne,Mary B. Guthrie
Wyoming,WY,2001,3M TCM Division,C. Richard Skinner
Wyoming,WY,2001,Campbell County Fire,Gary C. Scott
Wyoming,WY,2001,Wyo. Coalition Against Domestic,Rosemary Bratton
Wyoming,WY,2001,NFPA,Raymond B. Bizal
Wyoming,WY,2001,Riverton Chamber of Commerce,Tim E. Thorson
Wyoming,WY,2001,Silver Star Communications,Ron B. McCue
Wyoming,WY,2001,MT. West Farm Bureau Ins. Co.,Jay Dee Schaefer
Wyoming,WY,2001,Powder River Energy Corp.,Mike Blenkush
Wyoming,WY,2001,Fremont County School District #24,William Braddock,Rita Campbell,Jessie A. Farr,Zane Fross,Debbie Herbst,Larry Manchester
Wyoming,WY,2001,Wyo. Trial Lawyers Assn.,Kathryn A. Jenkins,Kevin G. Keller
Wyoming,WY,2001,Wyoming Library Assn.,Tom Jones
Wyoming,WY,2001,Wyoming Crop Improvement Assoc.,Terry B. Jones
Wyoming,WY,2001,Utility Workers Union of America,Yvonne F. Douglas
Wyoming,WY,2001,Burlington Resources Oil & Gas,W. Perry Pearce
Wyoming,WY,2001,Wyoming Wildlife Federation,Larry G. Baesler,Kim A. Floyd
Wyoming,WY,2001,Petroleum Assn. of Wyoming,Robert A. Ugland
Wyoming,WY,2001,Wyoming Bankers Association,David R. Johnson,Mark R. Stewart
Wyoming,WY,2001,Community Alternatives of,James P. Hageman
Wyoming,WY,2001,FMC Wyoming Corporation,Jay E. Lyon
Wyoming,WY,2001,Delta Dental Plan of Wyoming,Kerry P. Hall
Wyoming,WY,2001,Fremont County School District,Greg Jarvis
Wyoming,WY,2001,Dominion Ventures Group LLC,Margaret M. Christiansen
Wyoming,WY,2001,"Healthy Mothers, Healthy Babies",Marguerite A. Herman
Wyoming,WY,2001,The Williams Companies,Wendy H. Bilek
Wyoming,WY,2001,Schrader Funeral Home,Donald L. Schrader
Wyoming,WY,2001,Wyo Territorial Park,Jim Andersen
Wyoming,WY,2001,Kennecott Energy Company,Kelly F. Mader
Wyoming,WY,2001,RAG American Coal Company,Donald E. Coovert
Wyoming,WY,2001,University of Wyoming Alumni Assn.,"William ""Bill"" G. Carpender",Roberta M. Darnall,Peter C. Law
Wyoming,WY,2001,Platte County School Dist. #2,Conilee Swantek
Wyoming,WY,2001,Carbon County Attorney's Office,Edward E. Risha
Wyoming,WY,2001,W.C.T.V. WyoCable T.V.,H.L. Jensen
Wyoming,WY,2001,Wyoming Public Employee Assn.,Danny N. Walker
Wyoming,WY,2001,Cheyenne Animal Shelter,Cindy L. McBride
Wyoming,WY,2001,Wyoming Press Assn.,Bruce T. Moats
Wyoming,WY,2001,Wyoming County,Joseph M. Evans
Wyoming,WY,2001,March of Dimes,Shawn A. Bassham
Wyoming,WY,2001,McLeodUSA Incorporated,David R. Conn,William H. Courter,William A. Haas,Randall E. Rings
Wyoming,WY,2001,Wyoming Farm Bureau Fed.,Ken N. Hamilton
Wyoming,WY,2001,Wyeth-Ayerst Laboratories,Sandi Thomas
Wyoming,WY,2001,Wyoming Chapter Sierra Club,Janet M. Maxwell
Wyoming,WY,2001,Wyoming Rural Development Council,Steve Cox,Robert Kayser,Ray Peterson,Tim Pexton
Wyoming,WY,2001,"Xcel Energy/Cheyenne Light, Fuel & ",William J. Pomeroy
Wyoming,WY,2001,Wyoming Contractors Assoc.,John F. Ratchye,Charles E. Ware
Wyoming,WY,2001,Wyoming Education Assn.,Jacqueline H. Harrod,Delores Jean Hayek,Gary L. McDowell
Wyoming,WY,2001,AARP,Naomi L. Allen,Bess L. Arnold,Charles William Custis,Melvin H. Gillispie,Catherine L. Gonzales,Rita N. Inoway,Helen G. Levine,Timothy S. Summers
Wyoming,WY,2001,El Paso Corporation,Nancy L. Vandenberg
Wyoming,WY,2001,Wyoming Automobile Dealers,Lora L. Huston
Wyoming,WY,2001,Kinder Morgan Inc.,John D. Dolan,Norm P. Long
Wyoming,WY,2001,Wyoming Association of Realtors,Sherlyn A. Kaiser
Wyoming,WY,2001,Wyoming Lodging & Resturant Assn.,Lynn Birleffi
Wyoming,WY,2001,United Transportation Union,George W. Bagby,Stanley L. Blake,Timothy D. Kenny,William J. Platt,Mike R. Stufflebean
Wyoming,WY,2001,WY Carpenter PAC,Tim P. Wells
Wyoming,WY,2001,Client,Lobbyist
Wyoming,WY,2001,International Assn. of Plumbing &,Dwight L. Perkins
Wyoming,WY,2001,Abbott Laboratories,Richard P. Knoespel
Wyoming,WY,2001,Rocky Mtn. Farmers Union,Scott E. Zimmerman
Wyoming,WY,2001,Child Development Services of WY,Elaine D. Harvey
Wyoming,WY,2001,Wyoming League of Women Voters,BillieRuth Edwards
Wyoming,WY,2001,WPEA,Ronald L. Ewald,Phil E. Kiner
Wyoming,WY,2001,National Rifle Association - ILA,Christopher J.W. Oswald
Wyoming,WY,2001,Wyoming Press Association,James L. Angell
Wyoming,WY,2001,"The First Church of Christ, Scientist",Carole S. Anderson
Wyoming,WY,2001,Wyoming Children's Action Alliance,Kathy C. Emmons
Wyoming,WY,2001,Philip Morris Inc. through its service,Dan B. Sullivan
Wyoming,WY,2001,"Arch Coal, Inc.",Gregory R. Schaefer
Wyoming,WY,2001,Wyoming Education Association,Chris Christenson,Matt D. Kruse
Wyoming,WY,2001,AFLAC,William J. Thomson
Wyoming,WY,2001,Federated Fire Fighters of Wyoming,David F. Lundahl
Wyoming,WY,2001,Greater Cheyenne Chamber of Comm,Larry T. Atwell
Wyoming,WY,2001,Wyoming Trial Lawyers Assn.,Tom Jubin,Marcia Shanor
Wyoming,WY,2001,Kennecott Energy,Charlene M. Murdock
Wyoming,WY,2001,American Cancer Society,Beverly J. Gross
Wyoming,WY,2001,Tri-State Generation & Transmission,John P. Marton
Wyoming,WY,2001,Northern Araphao Tribe,Mark A. Howell
Wyoming,WY,2001,Anadarko Petroleum,Robert E. Rolston
Wyoming,WY,2001,WY Fire Chiefs,Lanny Applegate
Wyoming,WY,2001,Rothgerber Johnson & Lyons,Andrea L. Richard
Wyoming,WY,2001,Weston County SD #7,Dwight F. Moose
Wyoming,WY,2001,Wyoming Church Coalition,Tim T. Solon
Wyoming,WY,2001,Powder River Basin Resource,Kevin F. Lind
