State,Year,Name,Active,Industry,Number of Lobbyists
WISCONSIN,2006,ASSOCIATED GENERAL CONTRACTORS OF GREATER MILWAUKEE,no,GENERAL CONTRACTORS,1
WISCONSIN,2006,ASSOCIATED GENERAL CONTRACTORS OF WISCONSIN,no,GENERAL CONTRACTORS,1
WISCONSIN,2006,ASSOCIATED PETROLEUM INDUSTRIES,yes,OIL & GAS,2
WISCONSIN,2006,ASSOCIATION FOR EQUITY IN FUNDING UA,no,,2
WISCONSIN,2006,ASSOCIATION OF SETTLEMENT COMPANIES,yes,,1
WISCONSIN,2006,ASSOCIATION OF STATE PROSECUTORS,yes,CIVIL SERVANTS/PUBLIC OFFICIALS,4
WISCONSIN,2006,ASSOCIATION OF WISCONSIN REGIONAL PLANNING COMMISSIONS,no,,2
WISCONSIN,2006,ASSOCIATION OF WISCONSIN SNOWMOBILE CLUBS,no,MISCELLANEOUS TRANSPORT,4
WISCONSIN,2006,ASSOCIATION OF WISCONSIN TOURISM ATTRACTIONS,no,,1
WISCONSIN,2006,ASTRAZENECA,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
WISCONSIN,2006,AT&T,yes,TELECOM SERVICES & EQUIPMENT,15
WISCONSIN,2006,ATLANTIC RICHFIELD COMPANY,no,OIL & GAS,3
WISCONSIN,2006,ATTIC CORRECTIONAL SERVICES,no,,2
WISCONSIN,2006,AURORA HEALTH CARE,no,HOSPITALS & NURSING HOMES,6
WISCONSIN,2006,AUTO WORKERS UNIDENTIFIED,yes,TRANSPORTATION UNIONS,1
WISCONSIN,2006,BAD RIVER BAND OF CHIPPEWA INDIANS,no,,3
WISCONSIN,2006,BANK OF AMERICA,yes,COMMERCIAL BANKS,3
WISCONSIN,2006,BARR LABORATORIES,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
WISCONSIN,2006,BAYER AG,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
WISCONSIN,2006,BELMONT BIG-AG LLC,no,,1
WISCONSIN,2006,BELMONT BIO-AG LLC,no,,3
WISCONSIN,2006,BERLEX,no,,1
WISCONSIN,2006,BEST ENERGIES INC,no,,2
WISCONSIN,2006,BEVERLY ENTERPRISES,yes,HOSPITALS & NURSING HOMES,1
WISCONSIN,2006,BICYCLE FEDERATION OF WISCONSIN,no,MISCELLANEOUS TRANSPORT,3
WISCONSIN,2006,BIO,no,,1
WISCONSIN,2006,BLOOD CENTER OF WISCONSIN,no,HOSPITALS & NURSING HOMES,2
WISCONSIN,2006,BNSF RAILWAY,yes,RAILROADS,2
WISCONSIN,2006,BOWLING CENTERS ASSOCIATION OF WISCONSIN,no,RECREATION & LIVE ENTERTAINMENT,2
WISCONSIN,2006,BOYS & GIRLS CLUBS OF WISCONSIN,no,NONPROFIT INSTITUTIONS,2
WISCONSIN,2006,BROTHERHOOD OF LOCOMOTIVE ENGINEERS & TRAINMEN,yes,,2
WISCONSIN,2006,BROTHERHOOD OF MAINTENANCE OF WAY EMPLOYES / BMWED,yes,TRANSPORTATION UNIONS,1
WISCONSIN,2006,BRUNSWICK CORPORATION,no,,1
WISCONSIN,2006,CALPINE CORP,yes,ELECTRIC UTILITIES,4
WISCONSIN,2006,CANADIAN NATIONAL,no,,3
WISCONSIN,2006,CASE NEW HOLLAND INDUSTRIAL,yes,,1
WISCONSIN,2006,CENDANT,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",2
WISCONSIN,2006,CENTER ADVOCATES INC,no,,1
WISCONSIN,2006,CENTER FOR DIAGNOSTIC IMAGING,no,,1
WISCONSIN,2006,CENTER FOR ENERGY & ECONOMIC DEVELOPMENT,no,MINING,1
WISCONSIN,2006,CENTER FOR POLICY REFORM THE,no,,3
WISCONSIN,2006,CENTURYLINK,yes,TELECOM SERVICES & EQUIPMENT,4
WISCONSIN,2006,CENTURYTEL SERVICES GROUP LLC,no,,1
WISCONSIN,2006,CGI TECHNOLOGIES & SOLUTIONS,yes,BUSINESS SERVICES,4
WISCONSIN,2006,CHICAGO TITLE INSURANCE CO,yes,REAL ESTATE,3
WISCONSIN,2006,CHILDRENS HOSPITAL & HEALTH SYSTEM,no,HOSPITALS & NURSING HOMES,6
WISCONSIN,2006,CHRISTIAN SCIENCE CMTE ON PUBLICATION FOR WISCONSIN,no,CHRISTIAN CONSERVATIVE,1
WISCONSIN,2006,CIGAR ASSOCIATION OF AMERICA,yes,TOBACCO COMPANIES & TOBACCO PRODUCT SALES,1
WISCONSIN,2006,CINGULAR WIRELESS,yes,TELECOM SERVICES & EQUIPMENT,3
WISCONSIN,2006,CITIGROUP,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",6
WISCONSIN,2006,CITIZEN ACTION OF WISCONSIN,yes,LIBERAL POLICY ORGANIZATION,1
WISCONSIN,2006,CITIZENS FOR A SCENIC WISCONSIN,yes,PRO-ENVIRONMENTAL POLICY,1
WISCONSIN,2006,CITIZENS UTILITY BOARD,no,CONSUMER GROUPS,3
WISCONSIN,2006,CITY OF MADISON,no,CIVIL SERVANTS/PUBLIC OFFICIALS,2
WISCONSIN,2006,CITY OF MILWAUKEE,no,CIVIL SERVANTS/PUBLIC OFFICIALS,6
WISCONSIN,2006,CITY OF OAK CREEK,no,,2
WISCONSIN,2006,CIVIL TRIAL COUNSEL OF WISCONSIN,no,,1
WISCONSIN,2006,CLEAN WISCONSIN,no,PRO-ENVIRONMENTAL POLICY,6
WISCONSIN,2006,CMC HEARTLAND PARTNERS,no,,3
WISCONSIN,2006,COALITION AGAINST BIGGER TRUCKS,no,,3
WISCONSIN,2006,COALITION FOR CHILDREN YOUTH & FAMILIES,no,WELFARE/SOCIAL WORK,1
WISCONSIN,2006,COALITION OF WISCONSIN AGING GROUPS,no,ELDERLY/SOCIAL SECURITY,3
WISCONSIN,2006,COLUMBIA ST MARYS,yes,HOSPITALS & NURSING HOMES,2
WISCONSIN,2006,COMCAST,yes,TELECOM SERVICES & EQUIPMENT,1
WISCONSIN,2006,COMMON CAUSE IN WISCONSIN,no,OTHER/SINGLE ISSUE GROUPS,1
WISCONSIN,2006,COMMUNITY ALLIANCE OF PROVIDERS OF WISCONSIN (CAPOW),no,MINORITY & DISABILITY GROUPS,1
WISCONSIN,2006,COMMUNITY BANKERS OF WISCONSIN,yes,COMMERCIAL BANKS,2
WISCONSIN,2006,COMMUNITY CARE ORGANIZATION,no,HEALTH SERVICES,1
WISCONSIN,2006,COMMUNITY HEALTH PARTNERSHIP,no,HEALTH & WELFARE POLICY,1
WISCONSIN,2006,COMMUNITY LIVING ALLIANCE,no,,1
WISCONSIN,2006,COMMUNITY LOANS OF AMERICA,yes,PAYDAY/TITLE LOANS,4
WISCONSIN,2006,COMPETITIVE WISCONSIN,no,BUSINESS ASSOCIATIONS,3
WISCONSIN,2006,CONCERNED AUTO RECYCLERS OF WISCONSIN,yes,AUTOMOTIVE,3
WISCONSIN,2006,CONNECTIONS EDUCATION,yes,EDUCATION,2
WISCONSIN,2006,CONSUMERS UNION OF U S INC,no,,1
WISCONSIN,2006,COPART,yes,AUTOMOTIVE,2
WISCONSIN,2006,CORRECTIONAL MEDICAL SERVICES,yes,MISCELLANEOUS BUSINESS,2
WISCONSIN,2006,CORRECTIONS CORP OF AMERICA,yes,MISCELLANEOUS BUSINESS,4
WISCONSIN,2006,COTTONWOOD FINANCIAL,yes,PAYDAY/TITLE LOANS,2
WISCONSIN,2006,COUNCIL FOR AFFORDABLE HEALTH INSURANCE,yes,INSURANCE,1
WISCONSIN,2006,CROPLIFE AMERICA,yes,AGRICULTURAL SERVICES & PRODUCTS,1
WISCONSIN,2006,CUSTOMERS FIRST COALITION,no,ELECTRIC UTILITIES,1
WISCONSIN,2006,DAIRY BUSINESS ASSOCIATION,yes,DAIRY,4
WISCONSIN,2006,DAIRYLAND GREYHOUND PARK INC,no,,1
WISCONSIN,2006,DAIRYLAND POWER COOPERATIVE,no,ELECTRIC UTILITIES,1
WISCONSIN,2006,DANE COUNTY,no,CIVIL SERVANTS/PUBLIC OFFICIALS,2
WISCONSIN,2006,DANE COUNTY CITIES & VILLAGES ASSOCIATION,no,CIVIL SERVANTS/PUBLIC OFFICIALS,3
WISCONSIN,2006,DAWES RIGGING & CRANE RENTAL INC,no,,2
WISCONSIN,2006,DEAN HEALTH SYSTEM,yes,HOSPITALS & NURSING HOMES,1
WISCONSIN,2006,DEHART & DARR ASSOCIATES INC ON BEHALF OF DIRECT MARKETERS,no,,1
WISCONSIN,2006,DELL INC,yes,COMPUTER EQUIPMENT & SERVICES,2
WISCONSIN,2006,DELOITTE,yes,ACCOUNTANTS,2
WISCONSIN,2006,DELTA DENTAL,yes,INSURANCE,5
WISCONSIN,2006,DENTAL ASSOCIATES LTD,no,,1
WISCONSIN,2006,DIAGEO,yes,"BEER, WINE & LIQUOR",3
WISCONSIN,2006,DIRECTBUY INC,no,,2
WISCONSIN,2006,DISABILITY RIGHTS WISCONSIN,no,MINORITY & DISABILITY GROUPS,5
WISCONSIN,2006,DISCOVER MEDIAWORKS INC,no,,2
WISCONSIN,2006,DOG FEDERATION OF WISCONSIN,no,ANIMAL RIGHTS,1
WISCONSIN,2006,DOMINION,yes,MISCELLANEOUS ENERGY,3
WISCONSIN,2006,DOMTAR INDUSTRIES,no,FORESTRY & FOREST PRODUCTS,1
WISCONSIN,2006,DSG STRATEGIES INC,no,,1
WISCONSIN,2006,DUN & BRADSTREET,yes,SECURITIES & INVESTMENT,2
WISCONSIN,2006,E & K LAND LLC,no,,1
WISCONSIN,2006,E I DU PONT DE NEMOURS & CO,yes,CHEMICAL & RELATED MANUFACTURING,4
WISCONSIN,2006,E4 INC,no,,1
WISCONSIN,2006,"EARLE, PETER",no,,1
WISCONSIN,2006,"EARLE, PETER",no,,1
WISCONSIN,2006,"EARLE, PETER",no,,1
WISCONSIN,2006,"EARLE, PETER",no,,1
WISCONSIN,2006,EBAY,yes,COMPUTER EQUIPMENT & SERVICES,2
WISCONSIN,2006,ECONOMIC JUSTICE INSTITUTE INC,no,,1
WISCONSIN,2006,EFUNDS CORP,no,,1
WISCONSIN,2006,ELDER CARE OF WISCONSIN INC,no,,1
WISCONSIN,2006,ELECTRICAL WORKERS LOCAL 2150,yes,GENERAL TRADE UNIONS,1
WISCONSIN,2006,ELECTRONIC DATA SYSTEMS,yes,COMPUTER EQUIPMENT & SERVICES,3
WISCONSIN,2006,ELEVATOR CONSTRUCTORS UNIDENTIFIED,yes,GENERAL TRADE UNIONS,2
WISCONSIN,2006,ELI LILLY & CO,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
WISCONSIN,2006,EMPLOYER GROUP THE,no,,1
WISCONSIN,2006,ENBRIDGE,yes,,1
WISCONSIN,2006,ENERGY EDUCATION INC,no,,2
WISCONSIN,2006,ENERGY EFFICIENCY & RENEWABLES GROUP (EERG),no,,3
WISCONSIN,2006,ENOUGH,no,,5
WISCONSIN,2006,ENTERPRISE HOLDINGS,yes,AUTOMOTIVE,2
WISCONSIN,2006,ENTERTAINMENT SOFTWARE ASSOCIATION,yes,COMPUTER EQUIPMENT & SERVICES,1
WISCONSIN,2006,ENVIROTEST SYSTEMS CORP,yes,ENVIRONMENTAL SERVICES & EQUIPMENT,2
WISCONSIN,2006,EPILEPSY FOUNDATION,no,,1
WISCONSIN,2006,EVERCARE,no,,4
WISCONSIN,2006,EXTENDICARE HEALTH SERVICES,yes,HOSPITALS & NURSING HOMES,1
WISCONSIN,2006,FAIR AID COALITION,no,PUBLIC EDUCATION POLICY,2
WISCONSIN,2006,FAMILY RESEARCH INSTITUTE OF WISCONSIN INC,no,,1
WISCONSIN,2006,FIVESTAR QUALITY CARE,no,HOSPITALS & NURSING HOMES,1
WISCONSIN,2006,FLINT HILLS RESOURCES,yes,OIL & GAS,2
WISCONSIN,2006,FORD MOTOR CO,yes,AUTOMOTIVE,1
WISCONSIN,2006,FOREST COUNTY POTAWATOMI,yes,TRIBAL GOVERNMENTS,13
WISCONSIN,2006,FORWARD JANESVILLE,no,BUSINESS ASSOCIATIONS,2
WISCONSIN,2006,FORWARD WISCONSIN INC,no,,1
WISCONSIN,2006,FOX CITIES CHAMBER OF COMMERCE & INDUSTRY,no,BUSINESS ASSOCIATIONS,2
WISCONSIN,2006,FREDERIC E MOHS D / B / A WISCONSIN HOMEOWNERS FOR TAX FAIRNESS,no,,1
WISCONSIN,2006,FRIENDS OF WI FUNERAL SERVICE,yes,MISCELLANEOUS SERVICES,2
WISCONSIN,2006,FROEDTERT HEALTH,no,HOSPITALS & NURSING HOMES,1
WISCONSIN,2006,FUNERAL SERVICE ALLIANCE OF WISCONSIN,no,,3
WISCONSIN,2006,GARMIN INTERNATIONAL INC,no,,1
WISCONSIN,2006,GATHERING WATERS CONSERVANCY,no,PRO-ENVIRONMENTAL POLICY,4
WISCONSIN,2006,GENERAL ELECTRIC,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",1
WISCONSIN,2006,GENERAL MOTORS,yes,AUTOMOTIVE,3
WISCONSIN,2006,GENEVA LAKE GREYHOUND TRACK,no,,1
WISCONSIN,2006,GEORGIA-PACIFIC,yes,FORESTRY & FOREST PRODUCTS,10
WISCONSIN,2006,GLAXOSMITHKLINE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,3
WISCONSIN,2006,GMI INC,no,,2
WISCONSIN,2006,GOLDEN RULE FINANCIAL CORP,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",3
WISCONSIN,2006,GOLDN PLUMP,no,,1
WISCONSIN,2006,GRASSROOTS EMPOWERMENT PROJECT,no,,1
WISCONSIN,2006,GREAT LAKES HEMOPHILIA FOUNDATION,no,HEALTH & WELFARE POLICY,1
WISCONSIN,2006,GREAT LAKES SPORTS FISHERMEN CLUB LTD,no,,1
WISCONSIN,2006,GREATER MADISON CHAMBER OF COMMERCE,no,BUSINESS ASSOCIATIONS,2
WISCONSIN,2006,GREEN BAY AREA CHAMBER OF COMMERCE,no,,2
WISCONSIN,2006,GREEN BAY METROPOLITAN SEWERAGE DISTRICT,no,CIVIL SERVANTS/PUBLIC OFFICIALS,1
WISCONSIN,2006,GTECH CORP,yes,GAMBLING & CASINOS,1
WISCONSIN,2006,HARLEY-DAVIDSON MOTOR CO,yes,MISCELLANEOUS TRANSPORT,1
WISCONSIN,2006,HEAT & FROST INSULATORS LOCAL 19,no,GENERAL TRADE UNIONS,1
WISCONSIN,2006,HERTZ RENT-A-CAR,no,,2
WISCONSIN,2006,HEWLETT PACKARD,yes,ELECTRONICS MANUFACTURING & SERVICES,2
WISCONSIN,2006,HLR SERVICE CORPORATION,no,,3
WISCONSIN,2006,HNTB CORP,yes,CONSTRUCTION SERVICES,1
WISCONSIN,2006,HO-CHUNK NATION,yes,TRIBAL GOVERNMENTS,3
WISCONSIN,2006,HOFFMAN YORK,no,,2
WISCONSIN,2006,HOSPICE ORGANIZATION & PALLIATIVE EXPERTS OF WISCONSIN,no,HEALTH SERVICES,1
WISCONSIN,2006,HUMANA,yes,HEALTH SERVICES,1
WISCONSIN,2006,HUNGER TASK FORCE OF WISCONSIN,no,NONPROFIT INSTITUTIONS,4
WISCONSIN,2006,IBM,yes,ELECTRONICS MANUFACTURING & SERVICES,4
WISCONSIN,2006,INDEPENDENCE FIRST INC,no,,4
WISCONSIN,2006,INDEPENDENT CARE HEALTH PLAN,no,HOSPITALS & NURSING HOMES,2
WISCONSIN,2006,INDEPENDENT INSURANCE AGENTS OF WISCONSIN,yes,INSURANCE,2
WISCONSIN,2006,INFORMATION TECHNOLOGY ASSOCIATION OF WISCONSIN INC,no,,3
WISCONSIN,2006,ING NORTH AMERICA INSURANCE HOLDINGS INC,no,,3
WISCONSIN,2006,INNOVIANT INC,no,,1
WISCONSIN,2006,INSPERITY,yes,BUSINESS SERVICES,1
WISCONSIN,2006,INSTITUTE FOR WISCONSINS FUTURE,no,,4
WISCONSIN,2006,INSTITUTE OF SCRAP RECYCLING INDUSTRIES WISCONSIN CHAPTER,no,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,1
WISCONSIN,2006,INSURANCE AUTO AUCTIONS,yes,AUTOMOTIVE,1
WISCONSIN,2006,INTEGRATED SEPARATION SOLUTIONS,no,,1
WISCONSIN,2006,INTERFAITH CONFERENCE OF GREATER MILWAUKEE,no,,1
WISCONSIN,2006,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS / IBEW,yes,GENERAL TRADE UNIONS,1
WISCONSIN,2006,INTERNATIONAL PAPER,yes,FORESTRY & FOREST PRODUCTS,1
WISCONSIN,2006,INTERNATIONAL SNOWMOBILE MANUFACTURERS ASSOCIATION,no,,1
WISCONSIN,2006,INTRALOT,no,,1
WISCONSIN,2006,INVENERGY LLC,yes,MISCELLANEOUS ENERGY,1
WISCONSIN,2006,JEFFERSON COUNTY,no,,1
WISCONSIN,2006,JENNIE-O,yes,POULTRY & EGGS,1
WISCONSIN,2006,JOE CAMPANA (DBA-THE LEGALEASE GROUP),no,,1
WISCONSIN,2006,JOHNSON & JOHNSON SERVICES,yes,PHARMACEUTICALS & HEALTH PRODUCTS,1
WISCONSIN,2006,JOHNSON CONTROLS,yes,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,6
WISCONSIN,2006,JOHNSON FINANCIAL GROUP INC,no,,2
WISCONSIN,2006,JOINT WATER QUALITY COMMISSION OF DANBURY & ST CROIX CHIPPEWA INDIANS OF,no,,1
WISCONSIN,2006,JP MORGAN CHASE,yes,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",2
WISCONSIN,2006,K12 INC,yes,EDUCATION,3
WISCONSIN,2006,KENESAH GAMING DEVELOPMENT LLC,no,,3
WISCONSIN,2006,KENOSHA COUNTY,no,,1
WISCONSIN,2006,KENOSHA GREYHOUND RACING ASSOCIATION,no,,2
WISCONSIN,2006,KIMBERLY-CLARK CORP,yes,FORESTRY & FOREST PRODUCTS,1
WISCONSIN,2006,KINDRED HEALTHCARE,yes,HOSPITALS & NURSING HOMES,1
WISCONSIN,2006,KRAFT FOODS GLOBAL INC BY ITS SERVICE COMPANY ALTRIA CORPORATE SERVICES INC,no,,2
WISCONSIN,2006,KWIK TRIP,yes,OIL & GAS,5
WISCONSIN,2006,LABOR ASSOCIATION OF WISCONSIN INC,no,,2
WISCONSIN,2006,LABOR READY,yes,BUSINESS SERVICES,2
WISCONSIN,2006,LAC DU FLAMBEAU BAND OF LAKE SUPERIOR CHIPPEWA INDIANS,no,TRIBAL GOVERNMENTS,1
WISCONSIN,2006,LAKE EXPRESS,no,,2
WISCONSIN,2006,LAKE STATES LUMBER ASSOCIATION,no,FORESTRY & FOREST PRODUCTS,1
WISCONSIN,2006,LEAGUE OF WISCONSIN MUNICIPALITIES,no,CIVIL SERVANTS/PUBLIC OFFICIALS,2
WISCONSIN,2006,LEAGUE OF WOMEN VOTERS OF WISCONSIN,no,WOMEN'S ISSUES,1
WISCONSIN,2006,LEGAL ACTION OF WISCONSIN,no,LAWYERS & LOBBYISTS,3
WISCONSIN,2006,LEXMARK INTERNATIONAL,yes,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,1
WISCONSIN,2006,LOGISTICARE SOLUTIONS,yes,HEALTH SERVICES,2
WISCONSIN,2006,LOGISTICS HEALTH INCORPORATED,no,,4
WISCONSIN,2006,LOWER GAS PRICES-NOW,no,,1
WISCONSIN,2006,LUTHERAN OFFICE FOR PUBLIC POLICY IN WISCONSIN,no,NONPROFIT INSTITUTIONS,1
WISCONSIN,2006,LUTHERAN SOCIAL SERVICES OF WISCONSIN & UPPER MICHIGAN,no,NONPROFIT INSTITUTIONS,3
WISCONSIN,2006,MADISON AREA BUILDERS ASSOCIATION,no,GENERAL CONTRACTORS,1
WISCONSIN,2006,MADISON AUDUBON SOCIETY,no,PRO-ENVIRONMENTAL POLICY,1
WISCONSIN,2006,MADISON GAS & ELECTRIC COMPANY,no,ELECTRIC UTILITIES,4
WISCONSIN,2006,MADISON METROPOLITAN SCHOOL DISTRICT,no,EDUCATION,1
WISCONSIN,2006,MANAGED HEALTH SERVICES INSURANCE CORP,yes,HEALTH SERVICES,4
WISCONSIN,2006,"MANN, KOHNER & KAILAS, S C",no,,1
WISCONSIN,2006,"MANN, KOHNER & KAILAS, S C",no,,1
WISCONSIN,2006,MAPLE LEAF DAIRY INC,no,,3
WISCONSIN,2006,MARATHON OIL,yes,OIL & GAS,3
WISCONSIN,2006,MARCH OF DIMES,yes,HEALTH & WELFARE POLICY,2
WISCONSIN,2006,MARQUETTE UNIVERSITY,no,EDUCATION,3
WISCONSIN,2006,MARSHALL & ILSLEY BANK,yes,,2
WISCONSIN,2006,MARSHFIELD CLINIC,no,HOSPITALS & NURSING HOMES,4
WISCONSIN,2006,MARTEN TRANSPORT,no,TRUCKING,1
WISCONSIN,2006,MAXIMUS CORP,yes,BUSINESS SERVICES,4
WISCONSIN,2006,MBNA (ACQUIRED BY BANK OF AMERICA CORPORATION / BANK OF AMERICA N A),no,,1
WISCONSIN,2006,MCCAIN FOODS USA,yes,FOOD PROCESSING & SALES,4
WISCONSIN,2006,MCI INC,no,,4
WISCONSIN,2006,MCLEOD USA,no,,3
WISCONSIN,2006,MECHANICAL CONTRACTORS ASSOCIATION OF WISCONSIN,no,SPECIAL TRADE CONTRACTORS,2
WISCONSIN,2006,MEDCO HEALTH SOLUTIONS,yes,RETAIL SALES,3
WISCONSIN,2006,MEDICAL COLLEGE OF WISCONSIN,no,EDUCATION,1
WISCONSIN,2006,MEDICAL TRANSPORTATION MANAGEMENT INC,no,,1
WISCONSIN,2006,MEDIMMUNE,yes,PHARMACEUTICALS & HEALTH PRODUCTS,2
WISCONSIN,2006,MEDTRONIC INC,yes,PHARMACEUTICALS & HEALTH PRODUCTS,4
WISCONSIN,2006,MENOMINEE COUNTY TAXPAYERS ASSOCIATION,no,CONSERVATIVE POLICY ORGANIZATION,1
WISCONSIN,2006,MENOMINEE INDIAN TRIBE OF WISCONSIN,yes,TRIBAL GOVERNMENTS,1
